From Roush et al. (2007) J. Geophys. Res.-Planets
Gypsum optical constants from Fresnel measurements.
Frequency  Real    Imaginary
 (cm-1)    index    index
2848.327 1.442438 0.0023670313
2849.292 1.442504 0.0023670313
2850.256 1.44257 0.0023670313
2851.22 1.442636 0.0023670313
2852.184 1.442703 0.0023670313
2853.149 1.442769 0.0023670313
2854.113 1.442836 0.0023670313
2855.077 1.442903 0.0023920799
2856.041 1.44297 0.0023920799
2857.006 1.443037 0.0024168689
2857.97 1.443104 0.0024168689
2858.934 1.443172 0.0024168689
2859.898 1.443239 0.0024168689
2860.862 1.443307 0.0024168689
2861.827 1.443374 0.0024168689
2862.791 1.443442 0.0024414062
2863.755 1.44351 0.0024414062
2864.719 1.443579 0.0024414062
2865.684 1.443647 0.0024656993
2866.648 1.443715 0.0024656993
2867.612 1.443784 0.0024656993
2868.576 1.443853 0.0024656993
2869.54 1.443922 0.0024656993
2870.505 1.443991 0.0024897556
2871.469 1.44406 0.0024897556
2872.433 1.44413 0.0024897556
2873.397 1.444199 0.0024897556
2874.362 1.444269 0.0025135817
2875.326 1.444339 0.0025135817
2876.29 1.444409 0.0025135817
2877.254 1.444479 0.0025371837
2878.219 1.444549 0.0025371837
2879.183 1.44462 0.0025371837
2880.147 1.44469 0.0025371837
2881.111 1.444761 0.0025605685
2882.075 1.444832 0.0025605685
2883.04 1.444903 0.0025605685
2884.004 1.444974 0.0025837414
2884.968 1.445046 0.0025837414
2885.932 1.445117 0.0025837414
2886.896 1.445189 0.0025837414
2887.861 1.445261 0.0026067086
2888.825 1.445333 0.0026067086
2889.789 1.445405 0.0026067086
2890.753 1.445478 0.002629475
2891.718 1.44555 0.002629475
2892.682 1.445623 0.002629475
2893.646 1.445696 0.002629475
2894.61 1.445769 0.002652046
2895.575 1.445842 0.002652046
2896.539 1.445916 0.002652046
2897.503 1.445989 0.0026744267
2898.467 1.446063 0.0026744267
2899.431 1.446137 0.0026744267
2900.396 1.446212 0.0026966212
2901.36 1.446286 0.0026966212
2902.324 1.44636 0.0026966212
2903.288 1.446435 0.0027186349
2904.253 1.44651 0.0027186349
2905.217 1.446585 0.0027186349
2906.181 1.44666 0.0027404716
2907.145 1.446736 0.0027404716
2908.11 1.446812 0.0027404716
2909.074 1.446887 0.0027404716
2910.038 1.446963 0.0027621358
2911.002 1.44704 0.0027621358
2911.966 1.447116 0.0027621358
2912.931 1.447193 0.0027836314
2913.895 1.447269 0.0027836314
2914.859 1.447346 0.0028049622
2915.823 1.447424 0.0028049622
2916.788 1.447501 0.0028049622
2917.752 1.447579 0.0028261321
2918.716 1.447656 0.0028261321
2919.68 1.447734 0.0028471444
2920.645 1.447813 0.0028471444
2921.609 1.447891 0.0028471444
2922.573 1.44797 0.002868003
2923.537 1.448049 0.002868003
2924.501 1.448128 0.0028887109
2925.466 1.448207 0.0028887109
2926.43 1.448286 0.0028887109
2927.394 1.448366 0.0029092713
2928.358 1.448446 0.0029092713
2929.323 1.448526 0.0029092713
2930.287 1.448606 0.0029296875
2931.251 1.448687 0.0029499624
2932.215 1.448768 0.0029499624
2933.179 1.448849 0.0029499624
2934.144 1.44893 0.002970099
2935.108 1.449011 0.0029900998
2936.072 1.449093 0.0029900998
2937.036 1.449175 0.0029900998
2938 1.449257 0.0030099677
2938.965 1.449339 0.0030099677
2939.929 1.449422 0.0030297055
2940.893 1.449505 0.0030297055
2941.857 1.449588 0.0030493154
2942.822 1.449671 0.0030493154
2943.786 1.449755 0.0030688001
2944.75 1.449839 0.0030688001
2945.714 1.449923 0.0030881618
2946.679 1.450007 0.0030881618
2947.643 1.450091 0.0030881618
2948.607 1.450176 0.0031074029
2949.571 1.450261 0.0031074029
2950.535 1.450346 0.0031265256
2951.5 1.450432 0.0031265256
2952.464 1.450518 0.003145532
2953.428 1.450604 0.0031644241
2954.392 1.45069 0.0031644241
2955.357 1.450777 0.0031832042
2956.321 1.450863 0.0031832042
2957.285 1.45095 0.0032018742
2958.249 1.451038 0.0032018742
2959.214 1.451125 0.0032204359
2960.178 1.451213 0.0032388915
2961.142 1.451301 0.0032388915
2962.106 1.45139 0.0032388915
2963.071 1.451478 0.0032572423
2964.035 1.451567 0.0032754901
2964.999 1.451656 0.0032754901
2965.963 1.451746 0.0032936372
2966.927 1.451836 0.0033116846
2967.892 1.451926 0.0033116846
2968.856 1.452016 0.0033116846
2969.82 1.452107 0.0033296342
2970.784 1.452198 0.0033474877
2971.749 1.452289 0.0033474877
2972.713 1.45238 0.0033652463
2973.677 1.452472 0.0033829117
2974.641 1.452564 0.0034004855
2975.605 1.452657 0.0034004855
2976.57 1.452749 0.0034179688
2977.534 1.452842 0.0034353631
2978.498 1.452935 0.0034353631
2979.462 1.453029 0.0034526698
2980.427 1.453123 0.0034698902
2981.391 1.453217 0.0034698902
2982.355 1.453312 0.0034870256
2983.319 1.453407 0.0035040772
2984.283 1.453502 0.0035210461
2985.248 1.453597 0.0035210461
2986.212 1.453693 0.0035379338
2987.176 1.453789 0.0035379338
2988.14 1.453885 0.0035714693
2989.104 1.453982 0.0035714693
2990.069 1.454079 0.0035881198
2991.033 1.454177 0.0036046931
2991.997 1.454274 0.0036211906
2992.961 1.454373 0.0036211906
2993.926 1.454471 0.0036376135
2994.89 1.45457 0.0036539624
2995.854 1.454669 0.0036702384
2996.818 1.454768 0.0036864425
2997.783 1.454868 0.0036864425
2998.747 1.454968 0.0037025758
2999.711 1.455069 0.0037186393
3000.675 1.45517 0.0037346333
3001.64 1.455271 0.0037505594
3002.604 1.455372 0.0037664182
3003.568 1.455474 0.0037822104
3004.532 1.455577 0.0037979367
3005.497 1.455679 0.0037979367
3006.461 1.455782 0.0038135985
3007.425 1.455886 0.0038291961
3008.389 1.455989 0.0038602022
3009.354 1.456094 0.0038756123
3010.318 1.456198 0.0038756123
3011.282 1.456303 0.0038909612
3012.246 1.456409 0.00390625
3013.21 1.456514 0.003921479
3014.175 1.45662 0.0039366493
3015.139 1.456727 0.0039517614
3016.103 1.456834 0.0039818133
3017.067 1.456941 0.0039818133
3018.031 1.457049 0.0039967541
3018.996 1.457157 0.0040264702
3019.96 1.457265 0.0040264702
3020.924 1.457374 0.0040559685
3021.888 1.457484 0.0040706377
3022.853 1.457593 0.0040852539
3023.817 1.457704 0.0040998184
3024.781 1.457814 0.0041143307
3025.745 1.457925 0.0041287928
3026.709 1.458037 0.0041432036
3027.674 1.458149 0.0041718767
3028.638 1.458261 0.0041861399
3029.602 1.458374 0.0042003542
3030.566 1.458487 0.0042145206
3031.531 1.458601 0.0042286399
3032.495 1.458715 0.0042567374
3033.459 1.458829 0.0042707166
3034.423 1.458945 0.0042846506
3035.387 1.45906 0.004312383
3036.352 1.459176 0.0043261829
3037.316 1.459292 0.0043399385
3038.28 1.459409 0.0043673203
3039.244 1.459527 0.004380947
3040.209 1.459645 0.0044080736
3041.173 1.459763 0.004421575
3042.137 1.459882 0.0044350345
3043.101 1.460001 0.0044618328
3044.066 1.460121 0.0044751717
3045.03 1.460241 0.004488471
3045.994 1.460362 0.0045017307
3046.958 1.460483 0.0045412784
3047.923 1.460605 0.0045543844
3048.887 1.460728 0.0045804842
3049.851 1.46085 0.0045934785
3050.815 1.460974 0.0046193572
3051.779 1.461098 0.0046322425
3052.744 1.461222 0.0046579065
3053.708 1.461347 0.0046706852
3054.672 1.461473 0.0046961387
3055.636 1.461599 0.0047214548
3056.601 1.461725 0.0047466364
3057.565 1.461853 0.0047591771
3058.529 1.46198 0.0047841598
3059.493 1.462109 0.0048090126
3060.458 1.462237 0.0048337379
3061.422 1.462367 0.0048460532
3062.386 1.462497 0.0048705903
3063.35 1.462627 0.0048950044
3064.314 1.462759 0.0049192971
3065.279 1.46289 0.0049434709
3066.243 1.463023 0.004967527
3067.207 1.463156 0.0049795113
3068.171 1.463289 0.0050152927
3069.135 1.463423 0.0050390055
3070.1 1.463558 0.0050508203
3071.064 1.463693 0.0050861002
3072.028 1.463829 0.005097806
3072.992 1.463966 0.0051327627
3073.957 1.464103 0.0051559354
3074.921 1.464241 0.0051790047
3075.885 1.464379 0.0052019716
3076.849 1.464519 0.0052362331
3077.813 1.464658 0.0052476036
3078.778 1.464799 0.0052815694
3079.742 1.46494 0.0053040921
3080.706 1.465082 0.0053376979
3081.67 1.465224 0.0053599849
3082.635 1.465368 0.0053821797
3083.599 1.465511 0.0054153008
3084.563 1.465656 0.0054372698
3085.527 1.465801 0.0054700579
3086.492 1.465947 0.0054918076
3087.456 1.466094 0.0055242716
3088.42 1.466241 0.0055458089
3089.384 1.466389 0.0055779587
3090.348 1.466538 0.0056099244
3091.313 1.466688 0.0056311339
3092.277 1.466838 0.0056627993
3093.241 1.466989 0.0056942888
3094.205 1.467141 0.0057256049
3095.17 1.467293 0.0057567512
3096.134 1.467446 0.0057774219
3097.098 1.467601 0.0058082896
3098.062 1.467755 0.0058389944
3099.027 1.467911 0.0058796848
3099.991 1.468068 0.0059100189
3100.955 1.468225 0.005940198
3101.919 1.468383 0.0059702243
3102.883 1.468542 0.0060001006
3103.848 1.468701 0.0060397056
3104.812 1.468862 0.0060692397
3105.776 1.469023 0.0060986308
3106.74 1.469185 0.0061278809
3107.705 1.469349 0.0061666653
3108.669 1.469512 0.0061955946
3109.633 1.469677 0.0062339576
3110.597 1.469843 0.0062625757
3111.562 1.470009 0.0063005313
3112.526 1.470177 0.0063382592
3113.49 1.470345 0.006375764
3114.454 1.470515 0.0064130495
3115.418 1.470685 0.0064501194
3116.383 1.470856 0.006477783
3117.347 1.471028 0.0065144845
3118.311 1.471201 0.0065509803
3119.275 1.471375 0.0065963166
3120.24 1.471549 0.006632362
3121.204 1.471725 0.0066682128
3122.168 1.471902 0.0067038722
3123.132 1.47208 0.0067481813
3124.096 1.472259 0.0067834198
3125.061 1.472438 0.0068272124
3126.025 1.472619 0.0068620457
3126.989 1.472801 0.0069053397
3127.953 1.472984 0.006948364
3128.917 1.473168 0.0069911238
3129.882 1.473353 0.0070251441
3130.846 1.473539 0.0070674387
3131.81 1.473726 0.0071094823
3132.774 1.473914 0.0071596084
3133.739 1.474103 0.0072011137
3134.703 1.474294 0.0072423811
3135.667 1.474485 0.0072915941
3136.631 1.474678 0.0073323525
3137.596 1.474872 0.007372885
3138.56 1.475066 0.0074292598
3139.524 1.475262 0.0074692667
3140.488 1.47546 0.0075169941
3141.452 1.475658 0.0075644208
3142.417 1.475858 0.0076115513
3143.381 1.476058 0.0076583922
3144.345 1.476261 0.0077126804
3145.309 1.476464 0.0077589103
3146.274 1.476668 0.0078048669
3147.238 1.476874 0.0078581432
3148.202 1.477081 0.00791106
3149.166 1.477289 0.0079561379
3150.131 1.477499 0.0080084084
3151.095 1.47771 0.0080603389
3152.059 1.477922 0.0081192814
3153.023 1.478136 0.0081705078
3153.988 1.478351 0.0082214149
3154.952 1.478567 0.0082792118
3155.916 1.478784 0.0083294539
3156.88 1.479003 0.0083865058
3157.844 1.479224 0.0084431721
3158.809 1.479446 0.0084994603
3159.773 1.479669 0.0085623432
3160.737 1.479894 0.0086178528
3161.701 1.48012 0.008679877
3162.666 1.480347 0.0087346407
3163.63 1.480577 0.0087958416
3164.594 1.480807 0.0088566197
3165.558 1.481039 0.0089169834
3166.522 1.481273 0.0089769419
3167.487 1.481508 0.0090430956
3168.451 1.481745 0.0091022225
3169.415 1.481984 0.0091674719
3170.379 1.482224 0.0092322612
3171.344 1.482466 0.0093030073
3172.308 1.482709 0.0093668588
3173.272 1.482954 0.0094365962
3174.236 1.4832 0.0094995489
3175.2 1.483449 0.0095683197
3176.165 1.483699 0.0096427817
3177.129 1.483951 0.0097105382
3178.093 1.484204 0.009783918
3179.057 1.48446 0.0098567521
3180.021 1.484717 0.0099290526
3180.986 1.484976 0.01000083
3181.95 1.485237 0.010078011
3182.914 1.485499 0.010154607
3183.878 1.485764 0.010230629
3184.843 1.48603 0.010306089
3185.807 1.486299 0.010386742
3186.771 1.486569 0.010466773
3187.735 1.486841 0.010546197
3188.7 1.487115 0.010630636
3189.664 1.487392 0.010708844
3190.628 1.48767 0.01079201
3191.592 1.48795 0.01088002
3192.557 1.488233 0.010967323
3193.521 1.488517 0.011053937
3194.485 1.488804 0.011139877
3195.449 1.489093 0.011230469
3196.414 1.489384 0.011320335
3197.378 1.489677 0.011409493
3198.342 1.489972 0.011503143
3199.306 1.49027 0.011596037
3200.271 1.49057 0.011688192
3201.235 1.490872 0.011784686
3202.199 1.491177 0.011885411
3203.163 1.491484 0.011980317
3204.127 1.491793 0.012084344
3205.092 1.492105 0.012182592
3206.056 1.492419 0.012284908
3207.02 1.492736 0.012391189
3207.984 1.493055 0.012496566
3208.948 1.493377 0.012601063
3209.913 1.493702 0.012714079
3210.877 1.494029 0.012821451
3211.841 1.494358 0.012932542
3212.805 1.494691 0.013047255
3213.77 1.495026 0.013160969
3214.734 1.495363 0.013273709
3215.698 1.495704 0.013394401
3216.662 1.496047 0.013514016
3217.626 1.496393 0.013632582
3218.591 1.496742 0.013754459
3219.555 1.497095 0.013879561
3220.519 1.49745 0.014007801
3221.483 1.497808 0.014134877
3222.448 1.498169 0.014265001
3223.412 1.498533 0.014398089
3224.376 1.4989 0.014529957
3225.34 1.49927 0.014664705
3226.304 1.499644 0.014802252
3227.269 1.500021 0.014942523
3228.233 1.500401 0.015081489
3229.197 1.500784 0.015227018
3230.161 1.501171 0.015375045
3231.126 1.501561 0.015521661
3232.09 1.501955 0.015670709
3233.054 1.502352 0.01582212
3234.018 1.502752 0.015979558
3234.983 1.503157 0.01613546
3235.947 1.503565 0.016297188
3236.911 1.503976 0.016460946
3237.875 1.504392 0.016623091
3238.84 1.504811 0.01679077
3239.804 1.505234 0.016960308
3240.768 1.505661 0.017135125
3241.732 1.506092 0.017308176
3242.696 1.506526 0.017486332
3243.661 1.506965 0.017669441
3244.625 1.507408 0.017854009
3245.589 1.507856 0.018039994
3246.553 1.508307 0.018230619
3247.518 1.508763 0.018425744
3248.482 1.509223 0.018618824
3249.446 1.509688 0.018819425
3250.41 1.510157 0.01902418
3251.375 1.51063 0.019229852
3252.339 1.511108 0.019439481
3253.303 1.511591 0.01965294
3254.267 1.512079 0.019870108
3255.231 1.512571 0.020090859
3256.196 1.513069 0.020315083
3257.16 1.513571 0.020545561
3258.124 1.514078 0.020779222
3259.088 1.51459 0.02101312
3260.052 1.515108 0.021255663
3261.017 1.51563 0.021501014
3261.981 1.516158 0.021749079
3262.945 1.516692 0.022002475
3263.909 1.517231 0.022263698
3264.874 1.517775 0.022524536
3265.838 1.518325 0.022792852
3266.802 1.518881 0.023065798
3267.766 1.519443 0.023345768
3268.73 1.52001 0.023627466
3269.695 1.520583 0.023915814
3270.659 1.521163 0.024210578
3271.623 1.521748 0.024511524
3272.587 1.52234 0.024816027
3273.552 1.522938 0.025126329
3274.516 1.523543 0.02544456
3275.48 1.524154 0.025765801
3276.444 1.524771 0.026096795
3277.409 1.525396 0.026432663
3278.373 1.526027 0.02677545
3279.337 1.526665 0.027124891
3280.301 1.52731 0.027480736
3281.265 1.527962 0.027844878
3282.23 1.528622 0.028214883
3283.194 1.529288 0.028594693
3284.158 1.529963 0.028979812
3285.122 1.530644 0.029374085
3286.087 1.531333 0.029777151
3287.051 1.53203 0.030186683
3288.015 1.532735 0.030606316
3288.979 1.533448 0.031035641
3289.944 1.534169 0.03147237
3290.908 1.534898 0.03191806
3291.872 1.535636 0.032376029
3292.836 1.536382 0.032842133
3293.8 1.537136 0.033317816
3294.765 1.5379 0.033804443
3295.729 1.538672 0.034303278
3296.693 1.539453 0.034810379
3297.657 1.540243 0.035330448
3298.622 1.541042 0.035862919
3299.586 1.54185 0.036407255
3300.55 1.542668 0.036962923
3301.514 1.543496 0.037532602
3302.479 1.544333 0.038114097
3303.443 1.54518 0.038709957
3304.407 1.546036 0.039319526
3305.371 1.546903 0.039945167
3306.335 1.54778 0.040583193
3307.3 1.548667 0.041237369
3308.264 1.549565 0.041908357
3309.228 1.550473 0.042593967
3310.192 1.551392 0.043297637
3311.156 1.552322 0.044018492
3312.121 1.553262 0.044757042
3313.085 1.554214 0.04551373
3314.049 1.555176 0.04628896
3315.013 1.55615 0.047084343
3315.978 1.557135 0.047900118
3316.942 1.558131 0.048736487
3317.906 1.559138 0.049594812
3318.87 1.560157 0.05047515
3319.835 1.561188 0.051379856
3320.799 1.56223 0.052306522
3321.763 1.563285 0.053258482
3322.727 1.56435 0.054235499
3323.691 1.565428 0.05523948
3324.656 1.566517 0.056270044
3325.62 1.567618 0.057328876
3326.584 1.56873 0.058417499
3327.548 1.569855 0.059535284
3328.513 1.570991 0.060684539
3329.477 1.572138 0.061865445
3330.441 1.573297 0.063080952
3331.405 1.574468 0.064330012
3332.369 1.575649 0.065614358
3333.334 1.576842 0.066936396
3334.298 1.578045 0.068295695
3335.262 1.579259 0.069695197
3336.226 1.580483 0.071135893
3337.191 1.581717 0.072618604
3338.155 1.582961 0.07414563
3339.119 1.584214 0.075718239
3340.083 1.585475 0.077337489
3341.048 1.586745 0.079005808
3342.012 1.588022 0.080724575
3342.976 1.589306 0.082495689
3343.94 1.590596 0.084321521
3344.905 1.591892 0.086203426
3345.869 1.593191 0.088143222
3346.833 1.594494 0.090143777
3347.797 1.5958 0.092206329
3348.761 1.597106 0.094333738
3349.726 1.598412 0.096528523
3350.69 1.599716 0.098792218
3351.654 1.601017 0.1011279
3352.618 1.602312 0.1035375
3353.583 1.6036 0.106024
3354.547 1.604879 0.1085907
3355.511 1.606147 0.1112387
3356.475 1.6074 0.1139716
3357.439 1.608636 0.1167916
3358.404 1.609853 0.1197031
3359.368 1.611046 0.1227073
3360.332 1.612213 0.1258071
3361.296 1.61335 0.129007
3362.26 1.614452 0.132308
3363.225 1.615515 0.1357141
3364.189 1.616535 0.1392274
3365.153 1.617506 0.1428517
3366.117 1.618422 0.1465885
3367.082 1.619279 0.1504413
3368.046 1.620068 0.1544119
3369.01 1.620785 0.1585031
3369.974 1.621421 0.1627167
3370.939 1.621968 0.1670543
3371.903 1.622418 0.1715178
3372.867 1.622763 0.1761075
3373.831 1.622993 0.1808247
3374.795 1.623098 0.1856695
3375.76 1.623068 0.1906424
3376.724 1.622892 0.1957411
3377.688 1.622558 0.2009644
3378.652 1.622056 0.2063099
3379.617 1.621371 0.2117748
3380.581 1.620492 0.2173534
3381.545 1.619406 0.2230414
3382.51 1.618098 0.2288323
3383.474 1.616556 0.2347171
3384.438 1.614765 0.2406873
3385.402 1.612713 0.2467321
3386.366 1.610385 0.2528401
3387.331 1.607769 0.258996
3388.295 1.604851 0.2651855
3389.259 1.601621 0.2713904
3390.223 1.598066 0.2775934
3391.188 1.594177 0.2837721
3392.152 1.589945 0.289905
3393.116 1.585364 0.2959689
3394.08 1.580428 0.3019373
3395.044 1.575135 0.3077842
3396.009 1.569484 0.3134815
3396.973 1.563477 0.3190011
3397.937 1.557119 0.3243129
3398.901 1.550418 0.3293874
3399.865 1.543384 0.3341951
3400.83 1.536031 0.3387076
3401.794 1.528378 0.342895
3402.758 1.520443 0.3467309
3403.722 1.51225 0.3501899
3404.687 1.503826 0.3532479
3405.651 1.495199 0.3558842
3406.615 1.4864 0.35808
3407.579 1.477463 0.3598205
3408.543 1.468422 0.3610933
3409.508 1.459314 0.3618901
3410.472 1.450175 0.3622062
3411.436 1.441042 0.3620405
3412.4 1.431953 0.3613957
3413.365 1.422944 0.3602781
3414.329 1.41405 0.3586977
3415.293 1.405305 0.3566676
3416.257 1.396741 0.3542046
3417.221 1.388388 0.3513273
3418.186 1.380273 0.3480572
3419.15 1.372421 0.3444188
3420.114 1.364855 0.3404371
3421.078 1.357592 0.336139
3422.043 1.350649 0.3315519
3423.007 1.34404 0.326705
3423.971 1.337774 0.3216269
3424.935 1.331858 0.3163456
3425.9 1.326298 0.3108905
3426.864 1.321095 0.3052889
3427.828 1.316249 0.2995676
3428.792 1.311757 0.2937519
3429.757 1.307615 0.2878676
3430.721 1.303817 0.2819374
3431.685 1.300355 0.275983
3432.649 1.29722 0.2700241
3433.613 1.294401 0.2640809
3434.578 1.291888 0.2581699
3435.542 1.289669 0.2523058
3436.506 1.287731 0.2465042
3437.47 1.286063 0.2407771
3438.435 1.28465 0.2351354
3439.399 1.28348 0.2295884
3440.363 1.282541 0.2241461
3441.327 1.281818 0.2188147
3442.292 1.281301 0.2136006
3443.256 1.280976 0.2085085
3444.22 1.280832 0.2035435
3445.184 1.280856 0.1987086
3446.148 1.281039 0.1940056
3447.113 1.28137 0.1894379
3448.077 1.281837 0.1850061
3449.041 1.282433 0.1807109
3450.005 1.283147 0.1765523
3450.969 1.283972 0.1725313
3451.934 1.284899 0.1686471
3452.898 1.28592 0.1648991
3453.862 1.287028 0.1612859
3454.826 1.288218 0.157808
3455.791 1.289481 0.1544635
3456.755 1.290813 0.1512512
3457.719 1.292208 0.1481708
3458.683 1.293661 0.1452212
3459.647 1.295167 0.1424012
3460.612 1.296722 0.1397103
3461.576 1.29832 0.1371484
3462.54 1.299958 0.1347148
3463.504 1.301632 0.1324089
3464.469 1.303339 0.1302318
3465.433 1.305072 0.1281838
3466.397 1.30683 0.126266
3467.361 1.308607 0.1244792
3468.326 1.310399 0.1228255
3469.29 1.312201 0.1213069
3470.254 1.314007 0.119926
3471.218 1.315812 0.1186852
3472.183 1.317607 0.1175886
3473.147 1.319384 0.1166387
3474.111 1.321134 0.1158393
3475.075 1.322845 0.1151932
3476.039 1.324502 0.1147038
3477.004 1.326091 0.1143723
3477.968 1.327593 0.1141981
3478.932 1.328986 0.114179
3479.896 1.330248 0.1143087
3480.861 1.331353 0.1145758
3481.825 1.332274 0.1149635
3482.789 1.332986 0.115447
3483.753 1.333465 0.1159938
3484.717 1.333691 0.1165625
3485.682 1.333656 0.1171038
3486.646 1.33336 0.1175628
3487.61 1.332821 0.1178815
3488.574 1.332071 0.1180048
3489.539 1.331159 0.1178863
3490.503 1.330147 0.1174928
3491.467 1.329105 0.1168095
3492.431 1.328104 0.1158411
3493.396 1.327209 0.1146128
3494.36 1.326474 0.1131636
3495.324 1.325939 0.1115442
3496.288 1.325628 0.1098093
3497.252 1.325549 0.1080128
3498.217 1.325696 0.1062051
3499.181 1.326057 0.1044283
3500.145 1.326609 0.1027179
3501.109 1.32733 0.1011002
3502.073 1.328192 0.099594414
3503.038 1.329173 0.098213136
3504.002 1.330246 0.096964404
3504.966 1.331392 0.095851548
3505.93 1.332591 0.094875261
3506.895 1.333825 0.094034083
3507.859 1.335079 0.093325607
3508.823 1.33634 0.092745163
3509.787 1.337598 0.09228871
3510.752 1.338841 0.091952257
3511.716 1.340061 0.091730297
3512.68 1.34125 0.091617815
3513.644 1.342401 0.091610983
3514.608 1.343507 0.091704629
3515.573 1.344562 0.091894217
3516.537 1.345561 0.092175618
3517.501 1.346497 0.092544436
3518.465 1.347366 0.092995785
3519.43 1.348162 0.093525618
3520.394 1.34888 0.094129115
3521.358 1.349515 0.094801098
3522.322 1.350062 0.095536694
3523.287 1.350515 0.096329801
3524.251 1.35087 0.09717533
3525.215 1.351122 0.098066457
3526.179 1.351267 0.098996237
3527.143 1.3513 0.099957325
3528.108 1.351218 0.1009414
3529.072 1.351016 0.1019403
3530.036 1.350693 0.1029443
3531 1.350245 0.103944
3531.965 1.349672 0.1049282
3532.929 1.348973 0.1058867
3533.893 1.348149 0.1068081
3534.857 1.347201 0.107681
3535.822 1.346132 0.1084935
3536.786 1.344948 0.109234
3537.75 1.343652 0.1098912
3538.714 1.342252 0.1104539
3539.678 1.340758 0.1109119
3540.643 1.339177 0.1112553
3541.607 1.337522 0.1114758
3542.571 1.335804 0.1115661
3543.535 1.334036 0.1115204
3544.5 1.332232 0.1113338
3545.464 1.330405 0.1110043
3546.428 1.32857 0.1105305
3547.392 1.326741 0.1099129
3548.356 1.324932 0.1091538
3549.321 1.323156 0.1082579
3550.285 1.321426 0.10723
3551.249 1.319753 0.1060771
3552.213 1.318148 0.1048072
3553.177 1.316621 0.1034295
3554.142 1.315178 0.1019532
3555.106 1.313828 0.1003887
3556.07 1.312575 0.098746657
3557.034 1.311422 0.097038142
3557.999 1.310373 0.095273361
3558.963 1.309429 0.093462504
3559.927 1.308589 0.091615863
3560.891 1.307854 0.089742854
3561.856 1.307221 0.087852977
3562.82 1.306688 0.085954495
3563.784 1.306252 0.084054254
3564.748 1.30591 0.082160488
3565.712 1.305656 0.080278471
3566.677 1.305487 0.078414381
3567.641 1.305399 0.076572634
3568.605 1.305386 0.074758075
3569.569 1.305444 0.072973549
3570.534 1.305568 0.071222559
3571.498 1.305753 0.069508083
3572.462 1.305995 0.067831121
3573.427 1.30629 0.066193633
3574.391 1.306632 0.064596765
3575.355 1.307019 0.063041247
3576.319 1.307445 0.06152828
3577.283 1.307908 0.060057104
3578.248 1.308404 0.058627818
3579.212 1.308929 0.057240956
3580.176 1.309481 0.055895407
3581.14 1.310056 0.054590959
3582.104 1.310652 0.053326707
3583.069 1.311267 0.052101579
3584.033 1.311898 0.050915468
3584.997 1.312543 0.049766976
3585.961 1.3132 0.0486557
3586.926 1.313868 0.047580495
3587.89 1.314544 0.046539377
3588.854 1.315227 0.045532063
3589.818 1.315916 0.044557504
3590.782 1.31661 0.043614477
3591.747 1.317307 0.042702284
3592.711 1.318006 0.041819371
3593.675 1.318707 0.040965457
3594.639 1.319409 0.04013868
3595.604 1.32011 0.039338473
3596.568 1.32081 0.038563401
3597.532 1.321509 0.037814222
3598.496 1.322206 0.037087686
3599.46 1.3229 0.036384325
3600.425 1.323591 0.035703845
3601.389 1.324278 0.035044175
3602.353 1.324962 0.034404777
3603.317 1.325642 0.033785041
3604.281 1.326317 0.033184271
3605.246 1.326987 0.032601688
3606.21 1.327653 0.032037351
3607.174 1.328314 0.03148941
3608.138 1.328969 0.030957762
3609.103 1.329619 0.03044229
3610.067 1.330263 0.029941835
3611.031 1.330902 0.02945615
3611.995 1.331536 0.028983925
3612.96 1.332163 0.028525824
3613.924 1.332785 0.028079357
3614.888 1.333401 0.027647242
3615.852 1.334011 0.02722688
3616.817 1.334616 0.026817711
3617.781 1.335214 0.026420258
3618.745 1.335807 0.026033908
3619.709 1.336394 0.025656845
3620.674 1.336975 0.025290659
3621.638 1.33755 0.024934636
3622.602 1.338119 0.024588004
3623.566 1.338683 0.024249937
3624.531 1.339241 0.023920799
3625.495 1.339793 0.023599699
3626.459 1.34034 0.023288252
3627.423 1.340881 0.022982959
3628.387 1.341417 0.022686694
3629.352 1.341947 0.022397159
3630.316 1.342472 0.022115961
3631.28 1.342992 0.021840695
3632.244 1.343506 0.02157297
3633.208 1.344015 0.021310274
3634.173 1.344519 0.02105421
3635.137 1.345018 0.020806454
3636.101 1.345512 0.02056296
3637.065 1.346001 0.020325348
3638.03 1.346485 0.020093827
3638.994 1.346964 0.019867107
3639.958 1.347439 0.019645358
3640.922 1.347909 0.019428747
3641.886 1.348374 0.01921745
3642.851 1.348834 0.019010074
3643.815 1.34929 0.018809922
3644.779 1.349742 0.01861242
3645.743 1.350189 0.018419273
3646.708 1.350632 0.018230619
3647.672 1.351071 0.018044949
3648.636 1.351506 0.017865689
3649.6 1.351936 0.01768967
3650.564 1.352362 0.017515281
3651.529 1.352785 0.017347733
3652.493 1.353203 0.01718202
3653.457 1.353618 0.017019946
3654.421 1.354028 0.016861618
3655.386 1.354435 0.016707141
3656.35 1.354838 0.016554823
3657.314 1.355238 0.01640654
3658.278 1.355633 0.016260572
3659.243 1.356026 0.016118828
3660.207 1.356414 0.015977694
3661.171 1.3568 0.015840946
3662.135 1.357182 0.015706802
3663.1 1.35756 0.015577244
3664.064 1.357936 0.015446598
3665.028 1.358307 0.015320675
3665.992 1.358676 0.015197631
3666.956 1.359042 0.015077537
3667.921 1.359404 0.01495847
3668.885 1.359764 0.014840457
