Calcite Ordinary ray calculated from values derived from Table 1 of 
Long et al., IR Physics, 34, 191, 1993.

high frequency dielectric constant=2.6250
 oscillator  frequency    gamma       stength
      1     1.0410E+02 5.8000E-02  2.7751E+00
      2     2.2330E+02 5.4000E-02  9.4000E-01
      3     2.9560E+02 4.5700E-02  1.6657E+00
      4     7.1320E+02 1.0500E-02  1.7500E-02
      5     1.4068E+03 6.0000E-03  5.5070E-01
  frequency  Reflectance real index   imag. index
 1.3900E+03  4.4642E-01  4.9634E+00   5.4935E-01
 1.3880E+03  4.2835E-01  4.7408E+00   4.6483E-01
 1.3860E+03  4.1206E-01  4.5485E+00   3.9930E-01
 1.3840E+03  3.9726E-01  4.3805E+00   3.4737E-01
 1.3820E+03  3.8374E-01  4.2324E+00   3.0544E-01
 1.3800E+03  3.7133E-01  4.1009E+00   2.7105E-01
 1.3780E+03  3.5989E-01  3.9831E+00   2.4244E-01
 1.3760E+03  3.4930E-01  3.8770E+00   2.1837E-01
 1.3740E+03  3.3946E-01  3.7808E+00   1.9789E-01
 1.3720E+03  3.3029E-01  3.6932E+00   1.8031E-01
 1.3700E+03  3.2172E-01  3.6130E+00   1.6509E-01
 1.3680E+03  3.1369E-01  3.5392E+00   1.5181E-01
 1.3660E+03  3.0615E-01  3.4712E+00   1.4015E-01
 1.3640E+03  2.9905E-01  3.4082E+00   1.2985E-01
 1.3620E+03  2.9235E-01  3.3496E+00   1.2070E-01
 1.3600E+03  2.8602E-01  3.2951E+00   1.1253E-01
 1.3580E+03  2.8002E-01  3.2441E+00   1.0520E-01
 1.3560E+03  2.7434E-01  3.1963E+00   9.8603E-02
 1.3540E+03  2.6894E-01  3.1515E+00   9.2632E-02
 1.3520E+03  2.6380E-01  3.1093E+00   8.7213E-02
 1.3500E+03  2.5891E-01  3.0695E+00   8.2277E-02
 1.3480E+03  2.5425E-01  3.0319E+00   7.7767E-02
 1.3460E+03  2.4979E-01  2.9963E+00   7.3635E-02
 1.3440E+03  2.4554E-01  2.9626E+00   6.9838E-02
 1.3420E+03  2.4146E-01  2.9306E+00   6.6340E-02
 1.3400E+03  2.3756E-01  2.9001E+00   6.3109E-02
 1.3380E+03  2.3381E-01  2.8711E+00   6.0119E-02
 1.3360E+03  2.3022E-01  2.8435E+00   5.7346E-02
 1.3340E+03  2.2677E-01  2.8171E+00   5.4768E-02
 1.3320E+03  2.2345E-01  2.7918E+00   5.2368E-02
 1.3300E+03  2.2026E-01  2.7677E+00   5.0128E-02
 1.3280E+03  2.1719E-01  2.7446E+00   4.8035E-02
 1.3260E+03  2.1422E-01  2.7224E+00   4.6076E-02
 1.3240E+03  2.1137E-01  2.7011E+00   4.4239E-02
 1.3220E+03  2.0861E-01  2.6807E+00   4.2514E-02
 1.3200E+03  2.0595E-01  2.6610E+00   4.0892E-02
 1.3180E+03  2.0338E-01  2.6421E+00   3.9366E-02
 1.3160E+03  2.0089E-01  2.6239E+00   3.7926E-02
 1.3140E+03  1.9848E-01  2.6063E+00   3.6567E-02
 1.3120E+03  1.9615E-01  2.5894E+00   3.5283E-02
 1.3100E+03  1.9390E-01  2.5731E+00   3.4068E-02
 1.3080E+03  1.9171E-01  2.5573E+00   3.2918E-02
 1.3060E+03  1.8960E-01  2.5420E+00   3.1827E-02
 1.3040E+03  1.8754E-01  2.5273E+00   3.0791E-02
 1.3020E+03  1.8555E-01  2.5130E+00   2.9808E-02
 1.3000E+03  1.8361E-01  2.4991E+00   2.8872E-02
 1.2980E+03  1.8173E-01  2.4857E+00   2.7982E-02
 1.2960E+03  1.7990E-01  2.4728E+00   2.7134E-02
 1.2940E+03  1.7812E-01  2.4602E+00   2.6326E-02
 1.2920E+03  1.7640E-01  2.4479E+00   2.5555E-02
 1.2900E+03  1.7472E-01  2.4361E+00   2.4818E-02
 1.2880E+03  1.7308E-01  2.4245E+00   2.4115E-02
 1.2860E+03  1.7149E-01  2.4133E+00   2.3442E-02
 1.2840E+03  1.6993E-01  2.4024E+00   2.2798E-02
 1.2820E+03  1.6842E-01  2.3918E+00   2.2181E-02
 1.2800E+03  1.6695E-01  2.3815E+00   2.1591E-02
 1.2780E+03  1.6551E-01  2.3715E+00   2.1024E-02
 1.2760E+03  1.6411E-01  2.3617E+00   2.0481E-02
 1.2740E+03  1.6274E-01  2.3522E+00   1.9960E-02
 1.2720E+03  1.6141E-01  2.3429E+00   1.9459E-02
 1.2700E+03  1.6010E-01  2.3339E+00   1.8977E-02
 1.2680E+03  1.5883E-01  2.3250E+00   1.8514E-02
 1.2660E+03  1.5759E-01  2.3164E+00   1.8069E-02
 1.2640E+03  1.5637E-01  2.3080E+00   1.7640E-02
 1.2620E+03  1.5519E-01  2.2998E+00   1.7227E-02
 1.2600E+03  1.5403E-01  2.2918E+00   1.6830E-02
 1.2580E+03  1.5289E-01  2.2840E+00   1.6446E-02
 1.2560E+03  1.5178E-01  2.2763E+00   1.6077E-02
 1.2540E+03  1.5069E-01  2.2689E+00   1.5720E-02
 1.2520E+03  1.4963E-01  2.2616E+00   1.5376E-02
 1.2500E+03  1.4859E-01  2.2544E+00   1.5043E-02
 1.2480E+03  1.4757E-01  2.2474E+00   1.4722E-02
 1.2460E+03  1.4657E-01  2.2406E+00   1.4412E-02
 1.2440E+03  1.4559E-01  2.2339E+00   1.4112E-02
 1.2420E+03  1.4463E-01  2.2273E+00   1.3821E-02
 1.2400E+03  1.4370E-01  2.2209E+00   1.3541E-02
 1.2380E+03  1.4277E-01  2.2146E+00   1.3269E-02
 1.2360E+03  1.4187E-01  2.2084E+00   1.3006E-02
 1.2340E+03  1.4099E-01  2.2024E+00   1.2751E-02
 1.2320E+03  1.4012E-01  2.1965E+00   1.2504E-02
 1.2300E+03  1.3927E-01  2.1906E+00   1.2265E-02
 1.2280E+03  1.3843E-01  2.1849E+00   1.2033E-02
 1.2260E+03  1.3761E-01  2.1794E+00   1.1808E-02
 1.2240E+03  1.3680E-01  2.1739E+00   1.1589E-02
 1.2220E+03  1.3601E-01  2.1685E+00   1.1378E-02
 1.2200E+03  1.3524E-01  2.1632E+00   1.1172E-02
 1.2180E+03  1.3447E-01  2.1580E+00   1.0972E-02
 1.2160E+03  1.3372E-01  2.1529E+00   1.0779E-02
 1.2140E+03  1.3299E-01  2.1479E+00   1.0590E-02
 1.2120E+03  1.3226E-01  2.1430E+00   1.0407E-02
 1.2100E+03  1.3155E-01  2.1382E+00   1.0229E-02
 1.2080E+03  1.3085E-01  2.1334E+00   1.0056E-02
 1.2060E+03  1.3016E-01  2.1288E+00   9.8883E-03
 1.2040E+03  1.2949E-01  2.1242E+00   9.7248E-03
 1.2020E+03  1.2882E-01  2.1197E+00   9.5657E-03
 1.2000E+03  1.2817E-01  2.1152E+00   9.4108E-03
 1.1980E+03  1.2752E-01  2.1109E+00   9.2601E-03
 1.1960E+03  1.2689E-01  2.1066E+00   9.1133E-03
 1.1940E+03  1.2627E-01  2.1024E+00   8.9704E-03
 1.1920E+03  1.2565E-01  2.0982E+00   8.8312E-03
 1.1900E+03  1.2505E-01  2.0941E+00   8.6956E-03
 1.1880E+03  1.2446E-01  2.0901E+00   8.5635E-03
 1.1860E+03  1.2387E-01  2.0861E+00   8.4347E-03
 1.1840E+03  1.2329E-01  2.0822E+00   8.3092E-03
 1.1820E+03  1.2272E-01  2.0784E+00   8.1868E-03
 1.1800E+03  1.2216E-01  2.0746E+00   8.0675E-03
 1.1780E+03  1.2161E-01  2.0709E+00   7.9511E-03
 1.1760E+03  1.2107E-01  2.0672E+00   7.8376E-03
 1.1740E+03  1.2053E-01  2.0636E+00   7.7268E-03
 1.1720E+03  1.2001E-01  2.0600E+00   7.6187E-03
 1.1700E+03  1.1948E-01  2.0565E+00   7.5132E-03
 1.1680E+03  1.1897E-01  2.0530E+00   7.4103E-03
 1.1660E+03  1.1847E-01  2.0496E+00   7.3097E-03
 1.1640E+03  1.1797E-01  2.0462E+00   7.2115E-03
 1.1620E+03  1.1747E-01  2.0429E+00   7.1157E-03
 1.1600E+03  1.1699E-01  2.0396E+00   7.0220E-03
 1.1580E+03  1.1651E-01  2.0364E+00   6.9306E-03
 1.1560E+03  1.1604E-01  2.0332E+00   6.8412E-03
 1.1540E+03  1.1557E-01  2.0301E+00   6.7539E-03
 1.1520E+03  1.1511E-01  2.0270E+00   6.6685E-03
 1.1500E+03  1.1465E-01  2.0239E+00   6.5851E-03
 1.1480E+03  1.1421E-01  2.0209E+00   6.5036E-03
 1.1460E+03  1.1376E-01  2.0179E+00   6.4239E-03
 1.1440E+03  1.1333E-01  2.0149E+00   6.3459E-03
 1.1420E+03  1.1289E-01  2.0120E+00   6.2697E-03
 1.1400E+03  1.1247E-01  2.0091E+00   6.1952E-03
 1.1380E+03  1.1205E-01  2.0063E+00   6.1223E-03
 1.1360E+03  1.1163E-01  2.0035E+00   6.0509E-03
 1.1340E+03  1.1122E-01  2.0007E+00   5.9812E-03
 1.1320E+03  1.1081E-01  1.9980E+00   5.9129E-03
 1.1300E+03  1.1041E-01  1.9953E+00   5.8461E-03
 1.1280E+03  1.1002E-01  1.9926E+00   5.7808E-03
 1.1260E+03  1.0962E-01  1.9899E+00   5.7168E-03
 1.1240E+03  1.0924E-01  1.9873E+00   5.6542E-03
 1.1220E+03  1.0885E-01  1.9847E+00   5.5929E-03
 1.1200E+03  1.0847E-01  1.9822E+00   5.5329E-03
 1.1180E+03  1.0810E-01  1.9797E+00   5.4742E-03
 1.1160E+03  1.0773E-01  1.9772E+00   5.4167E-03
 1.1140E+03  1.0736E-01  1.9747E+00   5.3604E-03
 1.1120E+03  1.0700E-01  1.9722E+00   5.3052E-03
 1.1100E+03  1.0664E-01  1.9698E+00   5.2513E-03
 1.1080E+03  1.0629E-01  1.9674E+00   5.1984E-03
 1.1060E+03  1.0594E-01  1.9651E+00   5.1466E-03
 1.1040E+03  1.0559E-01  1.9627E+00   5.0959E-03
 1.1020E+03  1.0525E-01  1.9604E+00   5.0462E-03
 1.1000E+03  1.0491E-01  1.9581E+00   4.9975E-03
 1.0980E+03  1.0457E-01  1.9558E+00   4.9499E-03
 1.0960E+03  1.0424E-01  1.9536E+00   4.9032E-03
 1.0940E+03  1.0391E-01  1.9514E+00   4.8574E-03
 1.0920E+03  1.0358E-01  1.9492E+00   4.8126E-03
 1.0900E+03  1.0326E-01  1.9470E+00   4.7687E-03
 1.0880E+03  1.0294E-01  1.9448E+00   4.7256E-03
 1.0860E+03  1.0263E-01  1.9427E+00   4.6835E-03
 1.0840E+03  1.0231E-01  1.9406E+00   4.6422E-03
 1.0820E+03  1.0200E-01  1.9385E+00   4.6017E-03
 1.0800E+03  1.0169E-01  1.9364E+00   4.5620E-03
 1.0780E+03  1.0139E-01  1.9343E+00   4.5232E-03
 1.0760E+03  1.0109E-01  1.9323E+00   4.4851E-03
 1.0740E+03  1.0079E-01  1.9303E+00   4.4478E-03
 1.0720E+03  1.0049E-01  1.9283E+00   4.4112E-03
 1.0700E+03  1.0020E-01  1.9263E+00   4.3754E-03
 1.0680E+03  9.9906E-02  1.9243E+00   4.3402E-03
 1.0660E+03  9.9618E-02  1.9224E+00   4.3058E-03
 1.0640E+03  9.9332E-02  1.9204E+00   4.2721E-03
 1.0620E+03  9.9048E-02  1.9185E+00   4.2391E-03
 1.0600E+03  9.8767E-02  1.9166E+00   4.2067E-03
 1.0580E+03  9.8488E-02  1.9147E+00   4.1750E-03
 1.0560E+03  9.8212E-02  1.9128E+00   4.1440E-03
 1.0540E+03  9.7938E-02  1.9110E+00   4.1135E-03
 1.0520E+03  9.7666E-02  1.9091E+00   4.0837E-03
 1.0500E+03  9.7396E-02  1.9073E+00   4.0545E-03
 1.0480E+03  9.7128E-02  1.9055E+00   4.0259E-03
 1.0460E+03  9.6863E-02  1.9037E+00   3.9979E-03
 1.0440E+03  9.6600E-02  1.9019E+00   3.9704E-03
 1.0420E+03  9.6338E-02  1.9002E+00   3.9436E-03
 1.0400E+03  9.6079E-02  1.8984E+00   3.9173E-03
 1.0380E+03  9.5822E-02  1.8967E+00   3.8915E-03
 1.0360E+03  9.5566E-02  1.8949E+00   3.8663E-03
 1.0340E+03  9.5313E-02  1.8932E+00   3.8416E-03
 1.0320E+03  9.5061E-02  1.8915E+00   3.8174E-03
 1.0300E+03  9.4811E-02  1.8898E+00   3.7937E-03
 1.0280E+03  9.4563E-02  1.8881E+00   3.7706E-03
 1.0260E+03  9.4317E-02  1.8865E+00   3.7479E-03
 1.0240E+03  9.4073E-02  1.8848E+00   3.7257E-03
 1.0220E+03  9.3830E-02  1.8831E+00   3.7041E-03
 1.0200E+03  9.3589E-02  1.8815E+00   3.6829E-03
 1.0180E+03  9.3349E-02  1.8799E+00   3.6621E-03
 1.0160E+03  9.3111E-02  1.8783E+00   3.6419E-03
 1.0140E+03  9.2875E-02  1.8767E+00   3.6220E-03
 1.0120E+03  9.2640E-02  1.8751E+00   3.6027E-03
 1.0100E+03  9.2406E-02  1.8735E+00   3.5838E-03
 1.0080E+03  9.2174E-02  1.8719E+00   3.5653E-03
 1.0060E+03  9.1944E-02  1.8703E+00   3.5472E-03
 1.0040E+03  9.1715E-02  1.8688E+00   3.5296E-03
 1.0020E+03  9.1487E-02  1.8672E+00   3.5124E-03
 1.0000E+03  9.1261E-02  1.8657E+00   3.4957E-03
 9.9800E+02  9.1036E-02  1.8642E+00   3.4793E-03
 9.9600E+02  9.0812E-02  1.8627E+00   3.4634E-03
 9.9400E+02  9.0589E-02  1.8611E+00   3.4478E-03
 9.9200E+02  9.0368E-02  1.8596E+00   3.4327E-03
 9.9000E+02  9.0148E-02  1.8581E+00   3.4179E-03
 9.8800E+02  8.9929E-02  1.8567E+00   3.4036E-03
 9.8600E+02  8.9712E-02  1.8552E+00   3.3896E-03
 9.8400E+02  8.9495E-02  1.8537E+00   3.3760E-03
 9.8200E+02  8.9280E-02  1.8522E+00   3.3628E-03
 9.8000E+02  8.9065E-02  1.8508E+00   3.3500E-03
 9.7800E+02  8.8852E-02  1.8493E+00   3.3375E-03
 9.7600E+02  8.8640E-02  1.8479E+00   3.3254E-03
 9.7400E+02  8.8429E-02  1.8464E+00   3.3137E-03
 9.7200E+02  8.8218E-02  1.8450E+00   3.3024E-03
 9.7000E+02  8.8009E-02  1.8436E+00   3.2914E-03
 9.6800E+02  8.7801E-02  1.8422E+00   3.2808E-03
 9.6600E+02  8.7593E-02  1.8407E+00   3.2705E-03
 9.6400E+02  8.7387E-02  1.8393E+00   3.2606E-03
 9.6200E+02  8.7181E-02  1.8379E+00   3.2511E-03
 9.6000E+02  8.6976E-02  1.8365E+00   3.2419E-03
 9.5800E+02  8.6772E-02  1.8351E+00   3.2331E-03
 9.5600E+02  8.6569E-02  1.8338E+00   3.2246E-03
 9.5400E+02  8.6367E-02  1.8324E+00   3.2164E-03
 9.5200E+02  8.6165E-02  1.8310E+00   3.2086E-03
 9.5000E+02  8.5964E-02  1.8296E+00   3.2012E-03
 9.4800E+02  8.5764E-02  1.8283E+00   3.1941E-03
 9.4600E+02  8.5564E-02  1.8269E+00   3.1873E-03
 9.4400E+02  8.5365E-02  1.8255E+00   3.1809E-03
 9.4200E+02  8.5167E-02  1.8242E+00   3.1749E-03
 9.4000E+02  8.4970E-02  1.8228E+00   3.1691E-03
 9.3800E+02  8.4773E-02  1.8215E+00   3.1638E-03
 9.3600E+02  8.4576E-02  1.8201E+00   3.1588E-03
 9.3400E+02  8.4380E-02  1.8188E+00   3.1541E-03
 9.3200E+02  8.4185E-02  1.8175E+00   3.1497E-03
 9.3000E+02  8.3990E-02  1.8161E+00   3.1458E-03
 9.2800E+02  8.3795E-02  1.8148E+00   3.1421E-03
 9.2600E+02  8.3602E-02  1.8135E+00   3.1388E-03
 9.2400E+02  8.3408E-02  1.8122E+00   3.1359E-03
 9.2200E+02  8.3215E-02  1.8108E+00   3.1333E-03
 9.2000E+02  8.3022E-02  1.8095E+00   3.1311E-03
 9.1800E+02  8.2830E-02  1.8082E+00   3.1292E-03
 9.1600E+02  8.2638E-02  1.8069E+00   3.1277E-03
 9.1400E+02  8.2446E-02  1.8056E+00   3.1265E-03
 9.1200E+02  8.2255E-02  1.8043E+00   3.1258E-03
 9.1000E+02  8.2064E-02  1.8029E+00   3.1253E-03
 9.0800E+02  8.1873E-02  1.8016E+00   3.1253E-03
 9.0600E+02  8.1682E-02  1.8003E+00   3.1256E-03
 9.0400E+02  8.1492E-02  1.7990E+00   3.1263E-03
 9.0200E+02  8.1302E-02  1.7977E+00   3.1274E-03
 9.0000E+02  8.1111E-02  1.7964E+00   3.1289E-03
 8.9800E+02  8.0921E-02  1.7951E+00   3.1308E-03
 8.9600E+02  8.0732E-02  1.7938E+00   3.1331E-03
 8.9400E+02  8.0542E-02  1.7925E+00   3.1358E-03
 8.9200E+02  8.0352E-02  1.7912E+00   3.1389E-03
 8.9000E+02  8.0162E-02  1.7899E+00   3.1424E-03
 8.8800E+02  7.9973E-02  1.7886E+00   3.1463E-03
 8.8600E+02  7.9783E-02  1.7873E+00   3.1507E-03
 8.8400E+02  7.9593E-02  1.7860E+00   3.1555E-03
 8.8200E+02  7.9403E-02  1.7847E+00   3.1608E-03
 8.8000E+02  7.9213E-02  1.7834E+00   3.1665E-03
 8.7800E+02  7.9023E-02  1.7821E+00   3.1727E-03
 8.7600E+02  7.8832E-02  1.7807E+00   3.1794E-03
 8.7400E+02  7.8642E-02  1.7794E+00   3.1866E-03
 8.7200E+02  7.8451E-02  1.7781E+00   3.1943E-03
 8.7000E+02  7.8260E-02  1.7768E+00   3.2025E-03
 8.6800E+02  7.8068E-02  1.7755E+00   3.2112E-03
 8.6600E+02  7.7877E-02  1.7742E+00   3.2205E-03
 8.6400E+02  7.7685E-02  1.7728E+00   3.2304E-03
 8.6200E+02  7.7492E-02  1.7715E+00   3.2408E-03
 8.6000E+02  7.7299E-02  1.7702E+00   3.2518E-03
 8.5800E+02  7.7105E-02  1.7688E+00   3.2635E-03
 8.5600E+02  7.6911E-02  1.7675E+00   3.2758E-03
 8.5400E+02  7.6717E-02  1.7662E+00   3.2888E-03
 8.5200E+02  7.6521E-02  1.7648E+00   3.3024E-03
 8.5000E+02  7.6325E-02  1.7635E+00   3.3168E-03
 8.4800E+02  7.6128E-02  1.7621E+00   3.3319E-03
 8.4600E+02  7.5931E-02  1.7607E+00   3.3478E-03
 8.4400E+02  7.5733E-02  1.7594E+00   3.3645E-03
 8.4200E+02  7.5533E-02  1.7580E+00   3.3821E-03
 8.4000E+02  7.5333E-02  1.7566E+00   3.4005E-03
 8.3800E+02  7.5132E-02  1.7552E+00   3.4199E-03
 8.3600E+02  7.4930E-02  1.7538E+00   3.4402E-03
 8.3400E+02  7.4726E-02  1.7524E+00   3.4615E-03
 8.3200E+02  7.4522E-02  1.7510E+00   3.4839E-03
 8.3000E+02  7.4316E-02  1.7495E+00   3.5074E-03
 8.2800E+02  7.4108E-02  1.7481E+00   3.5322E-03
 8.2600E+02  7.3900E-02  1.7467E+00   3.5581E-03
 8.2400E+02  7.3689E-02  1.7452E+00   3.5854E-03
 8.2200E+02  7.3477E-02  1.7437E+00   3.6141E-03
 8.2000E+02  7.3264E-02  1.7422E+00   3.6443E-03
 8.1800E+02  7.3048E-02  1.7407E+00   3.6761E-03
 8.1600E+02  7.2831E-02  1.7392E+00   3.7096E-03
 8.1400E+02  7.2611E-02  1.7377E+00   3.7449E-03
 8.1200E+02  7.2389E-02  1.7362E+00   3.7821E-03
 8.1000E+02  7.2165E-02  1.7346E+00   3.8214E-03
 8.0800E+02  7.1939E-02  1.7330E+00   3.8629E-03
 8.0600E+02  7.1709E-02  1.7314E+00   3.9069E-03
 8.0400E+02  7.1477E-02  1.7298E+00   3.9534E-03
 8.0200E+02  7.1242E-02  1.7282E+00   4.0028E-03
 8.0000E+02  7.1004E-02  1.7265E+00   4.0551E-03
 7.9800E+02  7.0762E-02  1.7248E+00   4.1108E-03
 7.9600E+02  7.0516E-02  1.7231E+00   4.1701E-03
 7.9400E+02  7.0267E-02  1.7214E+00   4.2333E-03
 7.9200E+02  7.0013E-02  1.7196E+00   4.3009E-03
 7.9000E+02  6.9755E-02  1.7178E+00   4.3731E-03
 7.8800E+02  6.9491E-02  1.7159E+00   4.4506E-03
 7.8600E+02  6.9223E-02  1.7141E+00   4.5339E-03
 7.8400E+02  6.8948E-02  1.7121E+00   4.6235E-03
 7.8200E+02  6.8668E-02  1.7102E+00   4.7203E-03
 7.8000E+02  6.8380E-02  1.7082E+00   4.8250E-03
 7.7800E+02  6.8085E-02  1.7061E+00   4.9387E-03
 7.7600E+02  6.7782E-02  1.7040E+00   5.0623E-03
 7.7400E+02  6.7471E-02  1.7018E+00   5.1973E-03
 7.7200E+02  6.7149E-02  1.6995E+00   5.3451E-03
 7.7000E+02  6.6817E-02  1.6972E+00   5.5075E-03
 7.6800E+02  6.6473E-02  1.6948E+00   5.6867E-03
 7.6600E+02  6.6117E-02  1.6922E+00   5.8853E-03
 7.6400E+02  6.5745E-02  1.6896E+00   6.1062E-03
 7.6200E+02  6.5358E-02  1.6869E+00   6.3531E-03
 7.6000E+02  6.4952E-02  1.6840E+00   6.6305E-03
 7.5800E+02  6.4526E-02  1.6810E+00   6.9440E-03
 7.5600E+02  6.4077E-02  1.6778E+00   7.3004E-03
 7.5400E+02  6.3601E-02  1.6744E+00   7.7081E-03
 7.5200E+02  6.3095E-02  1.6708E+00   8.1781E-03
 7.5000E+02  6.2555E-02  1.6670E+00   8.7239E-03
 7.4800E+02  6.1973E-02  1.6628E+00   9.3636E-03
 7.4600E+02  6.1345E-02  1.6583E+00   1.0120E-02
 7.4400E+02  6.0660E-02  1.6534E+00   1.1025E-02
 7.4200E+02  5.9909E-02  1.6480E+00   1.2121E-02
 7.4000E+02  5.9078E-02  1.6420E+00   1.3465E-02
 7.3800E+02  5.8149E-02  1.6353E+00   1.5139E-02
 7.3600E+02  5.7100E-02  1.6277E+00   1.7264E-02
 7.3400E+02  5.5903E-02  1.6189E+00   2.0015E-02
 7.3200E+02  5.4519E-02  1.6087E+00   2.3664E-02
 7.3000E+02  5.2899E-02  1.5966E+00   2.8645E-02
 7.2800E+02  5.0979E-02  1.5819E+00   3.5682E-02
 7.2600E+02  4.8688E-02  1.5640E+00   4.6044E-02
 7.2400E+02  4.5976E-02  1.5416E+00   6.2097E-02
 7.2200E+02  4.2950E-02  1.5137E+00   8.8522E-02
 7.2000E+02  4.0429E-02  1.4810E+00   1.3504E-01
 7.1800E+02  4.2012E-02  1.4543E+00   2.2075E-01
 7.1600E+02  5.8139E-02  1.4838E+00   3.6376E-01
 7.1400E+02  9.1557E-02  1.6596E+00   4.8371E-01
 7.1200E+02  1.1022E-01  1.8728E+00   4.0772E-01
 7.1000E+02  1.0804E-01  1.9344E+00   2.5310E-01
 7.0800E+02  1.0088E-01  1.9143E+00   1.5256E-01
 7.0600E+02  9.4553E-02  1.8809E+00   9.8153E-02
 7.0400E+02  8.9668E-02  1.8514E+00   6.7801E-02
 7.0200E+02  8.5934E-02  1.8275E+00   4.9710E-02
 7.0000E+02  8.3022E-02  1.8084E+00   3.8229E-02
 6.9800E+02  8.0694E-02  1.7928E+00   3.0550E-02
 6.9600E+02  7.8789E-02  1.7799E+00   2.5189E-02
 6.9400E+02  7.7195E-02  1.7691E+00   2.1312E-02
 6.9200E+02  7.5835E-02  1.7598E+00   1.8426E-02
 6.9000E+02  7.4655E-02  1.7517E+00   1.6225E-02
 6.8800E+02  7.3617E-02  1.7445E+00   1.4512E-02
 6.8600E+02  7.2691E-02  1.7381E+00   1.3157E-02
 6.8400E+02  7.1855E-02  1.7323E+00   1.2069E-02
 6.8200E+02  7.1093E-02  1.7270E+00   1.1184E-02
 6.8000E+02  7.0393E-02  1.7222E+00   1.0457E-02
 6.7800E+02  6.9743E-02  1.7176E+00   9.8539E-03
 6.7600E+02  6.9136E-02  1.7134E+00   9.3504E-03
 6.7400E+02  6.8565E-02  1.7094E+00   8.9271E-03
 6.7200E+02  6.8025E-02  1.7056E+00   8.5694E-03
 6.7000E+02  6.7512E-02  1.7020E+00   8.2658E-03
 6.6800E+02  6.7021E-02  1.6986E+00   8.0074E-03
 6.6600E+02  6.6551E-02  1.6953E+00   7.7870E-03
 6.6400E+02  6.6097E-02  1.6921E+00   7.5988E-03
 6.6200E+02  6.5659E-02  1.6890E+00   7.4382E-03
 6.6000E+02  6.5233E-02  1.6860E+00   7.3012E-03
 6.5800E+02  6.4819E-02  1.6831E+00   7.1848E-03
 6.5600E+02  6.4415E-02  1.6802E+00   7.0863E-03
 6.5400E+02  6.4020E-02  1.6774E+00   7.0035E-03
 6.5200E+02  6.3633E-02  1.6747E+00   6.9346E-03
 6.5000E+02  6.3252E-02  1.6720E+00   6.8780E-03
 6.4800E+02  6.2877E-02  1.6693E+00   6.8325E-03
 6.4600E+02  6.2508E-02  1.6667E+00   6.7968E-03
 6.4400E+02  6.2142E-02  1.6641E+00   6.7701E-03
 6.4200E+02  6.1781E-02  1.6615E+00   6.7515E-03
 6.4000E+02  6.1424E-02  1.6590E+00   6.7403E-03
 6.3800E+02  6.1069E-02  1.6564E+00   6.7359E-03
 6.3600E+02  6.0716E-02  1.6539E+00   6.7378E-03
 6.3400E+02  6.0366E-02  1.6514E+00   6.7454E-03
 6.3200E+02  6.0017E-02  1.6489E+00   6.7585E-03
 6.3000E+02  5.9669E-02  1.6464E+00   6.7766E-03
 6.2800E+02  5.9323E-02  1.6439E+00   6.7995E-03
 6.2600E+02  5.8977E-02  1.6414E+00   6.8268E-03
 6.2400E+02  5.8631E-02  1.6390E+00   6.8585E-03
 6.2200E+02  5.8286E-02  1.6365E+00   6.8941E-03
 6.2000E+02  5.7940E-02  1.6340E+00   6.9337E-03
 6.1800E+02  5.7594E-02  1.6315E+00   6.9770E-03
 6.1600E+02  5.7248E-02  1.6290E+00   7.0239E-03
 6.1400E+02  5.6901E-02  1.6265E+00   7.0743E-03
 6.1200E+02  5.6553E-02  1.6240E+00   7.1282E-03
 6.1000E+02  5.6204E-02  1.6214E+00   7.1853E-03
 6.0800E+02  5.5853E-02  1.6189E+00   7.2457E-03
 6.0600E+02  5.5501E-02  1.6163E+00   7.3094E-03
 6.0400E+02  5.5147E-02  1.6138E+00   7.3762E-03
 6.0200E+02  5.4792E-02  1.6112E+00   7.4461E-03
 6.0000E+02  5.4435E-02  1.6086E+00   7.5191E-03
 5.9800E+02  5.4075E-02  1.6059E+00   7.5953E-03
 5.9600E+02  5.3714E-02  1.6033E+00   7.6745E-03
 5.9400E+02  5.3350E-02  1.6006E+00   7.7569E-03
 5.9200E+02  5.2983E-02  1.5979E+00   7.8423E-03
 5.9000E+02  5.2614E-02  1.5952E+00   7.9309E-03
 5.8800E+02  5.2242E-02  1.5925E+00   8.0227E-03
 5.8600E+02  5.1867E-02  1.5897E+00   8.1176E-03
 5.8400E+02  5.1489E-02  1.5870E+00   8.2158E-03
 5.8200E+02  5.1107E-02  1.5841E+00   8.3172E-03
 5.8000E+02  5.0723E-02  1.5813E+00   8.4219E-03
 5.7800E+02  5.0335E-02  1.5784E+00   8.5301E-03
 5.7600E+02  4.9943E-02  1.5755E+00   8.6416E-03
 5.7400E+02  4.9548E-02  1.5726E+00   8.7566E-03
 5.7200E+02  4.9148E-02  1.5696E+00   8.8752E-03
 5.7000E+02  4.8745E-02  1.5666E+00   8.9975E-03
 5.6800E+02  4.8338E-02  1.5635E+00   9.1235E-03
 5.6600E+02  4.7926E-02  1.5605E+00   9.2533E-03
 5.6400E+02  4.7510E-02  1.5573E+00   9.3870E-03
 5.6200E+02  4.7090E-02  1.5542E+00   9.5248E-03
 5.6000E+02  4.6665E-02  1.5510E+00   9.6667E-03
 5.5800E+02  4.6235E-02  1.5477E+00   9.8128E-03
