Calcite Extraordinary ray calculated from values derived from Table 2 
of Long et al., IR Physics, 34, 191, 1993.

high frequency dielectric constant=2.1700
 oscillator  frequency    gamma       strength
      1     9.4600E+01 7.1800E-02  4.6412E+00
      2     3.0490E+02 3.4300E-02  1.3350E+00
      3     8.7080E+02 1.8000E-03  8.1700E-02
  frequency  Reflectance real index   imag. index
 1.3720E+03  3.0413E-02  1.4225E+00   2.7130E-04
 1.3700E+03  3.0390E-02  1.4223E+00   2.7273E-04
 1.3680E+03  3.0367E-02  1.4221E+00   2.7418E-04
 1.3660E+03  3.0344E-02  1.4219E+00   2.7563E-04
 1.3640E+03  3.0320E-02  1.4217E+00   2.7710E-04
 1.3620E+03  3.0297E-02  1.4215E+00   2.7858E-04
 1.3600E+03  3.0273E-02  1.4213E+00   2.8008E-04
 1.3580E+03  3.0249E-02  1.4211E+00   2.8158E-04
 1.3560E+03  3.0225E-02  1.4209E+00   2.8310E-04
 1.3540E+03  3.0201E-02  1.4207E+00   2.8462E-04
 1.3520E+03  3.0177E-02  1.4205E+00   2.8616E-04
 1.3500E+03  3.0152E-02  1.4203E+00   2.8772E-04
 1.3480E+03  3.0128E-02  1.4201E+00   2.8928E-04
 1.3460E+03  3.0103E-02  1.4198E+00   2.9086E-04
 1.3440E+03  3.0078E-02  1.4196E+00   2.9245E-04
 1.3420E+03  3.0053E-02  1.4194E+00   2.9406E-04
 1.3400E+03  3.0028E-02  1.4192E+00   2.9568E-04
 1.3380E+03  3.0002E-02  1.4190E+00   2.9731E-04
 1.3360E+03  2.9977E-02  1.4188E+00   2.9895E-04
 1.3340E+03  2.9951E-02  1.4186E+00   3.0061E-04
 1.3320E+03  2.9925E-02  1.4183E+00   3.0228E-04
 1.3300E+03  2.9899E-02  1.4181E+00   3.0397E-04
 1.3280E+03  2.9872E-02  1.4179E+00   3.0567E-04
 1.3260E+03  2.9846E-02  1.4177E+00   3.0739E-04
 1.3240E+03  2.9819E-02  1.4175E+00   3.0912E-04
 1.3220E+03  2.9792E-02  1.4172E+00   3.1086E-04
 1.3200E+03  2.9765E-02  1.4170E+00   3.1262E-04
 1.3180E+03  2.9738E-02  1.4168E+00   3.1439E-04
 1.3160E+03  2.9711E-02  1.4165E+00   3.1618E-04
 1.3140E+03  2.9683E-02  1.4163E+00   3.1799E-04
 1.3120E+03  2.9655E-02  1.4161E+00   3.1981E-04
 1.3100E+03  2.9627E-02  1.4158E+00   3.2165E-04
 1.3080E+03  2.9599E-02  1.4156E+00   3.2350E-04
 1.3060E+03  2.9570E-02  1.4153E+00   3.2537E-04
 1.3040E+03  2.9542E-02  1.4151E+00   3.2726E-04
 1.3020E+03  2.9513E-02  1.4149E+00   3.2916E-04
 1.3000E+03  2.9484E-02  1.4146E+00   3.3108E-04
 1.2980E+03  2.9455E-02  1.4144E+00   3.3302E-04
 1.2960E+03  2.9425E-02  1.4141E+00   3.3497E-04
 1.2940E+03  2.9395E-02  1.4139E+00   3.3695E-04
 1.2920E+03  2.9365E-02  1.4136E+00   3.3894E-04
 1.2900E+03  2.9335E-02  1.4133E+00   3.4094E-04
 1.2880E+03  2.9305E-02  1.4131E+00   3.4297E-04
 1.2860E+03  2.9274E-02  1.4128E+00   3.4502E-04
 1.2840E+03  2.9243E-02  1.4126E+00   3.4708E-04
 1.2820E+03  2.9212E-02  1.4123E+00   3.4917E-04
 1.2800E+03  2.9181E-02  1.4120E+00   3.5127E-04
 1.2780E+03  2.9150E-02  1.4118E+00   3.5339E-04
 1.2760E+03  2.9118E-02  1.4115E+00   3.5554E-04
 1.2740E+03  2.9086E-02  1.4112E+00   3.5770E-04
 1.2720E+03  2.9053E-02  1.4109E+00   3.5988E-04
 1.2700E+03  2.9021E-02  1.4107E+00   3.6209E-04
 1.2680E+03  2.8988E-02  1.4104E+00   3.6432E-04
 1.2660E+03  2.8955E-02  1.4101E+00   3.6656E-04
 1.2640E+03  2.8922E-02  1.4098E+00   3.6883E-04
 1.2620E+03  2.8888E-02  1.4095E+00   3.7113E-04
 1.2600E+03  2.8854E-02  1.4092E+00   3.7344E-04
 1.2580E+03  2.8820E-02  1.4090E+00   3.7578E-04
 1.2560E+03  2.8786E-02  1.4087E+00   3.7814E-04
 1.2540E+03  2.8751E-02  1.4084E+00   3.8052E-04
 1.2520E+03  2.8716E-02  1.4081E+00   3.8293E-04
 1.2500E+03  2.8681E-02  1.4078E+00   3.8536E-04
 1.2480E+03  2.8646E-02  1.4075E+00   3.8782E-04
 1.2460E+03  2.8610E-02  1.4072E+00   3.9030E-04
 1.2440E+03  2.8574E-02  1.4068E+00   3.9281E-04
 1.2420E+03  2.8537E-02  1.4065E+00   3.9534E-04
 1.2400E+03  2.8501E-02  1.4062E+00   3.9790E-04
 1.2380E+03  2.8463E-02  1.4059E+00   4.0049E-04
 1.2360E+03  2.8426E-02  1.4056E+00   4.0310E-04
 1.2340E+03  2.8389E-02  1.4053E+00   4.0574E-04
 1.2320E+03  2.8351E-02  1.4049E+00   4.0841E-04
 1.2300E+03  2.8312E-02  1.4046E+00   4.1111E-04
 1.2280E+03  2.8274E-02  1.4043E+00   4.1384E-04
 1.2260E+03  2.8235E-02  1.4039E+00   4.1659E-04
 1.2240E+03  2.8195E-02  1.4036E+00   4.1938E-04
 1.2220E+03  2.8156E-02  1.4033E+00   4.2220E-04
 1.2200E+03  2.8116E-02  1.4029E+00   4.2505E-04
 1.2180E+03  2.8075E-02  1.4026E+00   4.2792E-04
 1.2160E+03  2.8035E-02  1.4022E+00   4.3084E-04
 1.2140E+03  2.7993E-02  1.4019E+00   4.3378E-04
 1.2120E+03  2.7952E-02  1.4015E+00   4.3676E-04
 1.2100E+03  2.7910E-02  1.4011E+00   4.3977E-04
 1.2080E+03  2.7868E-02  1.4008E+00   4.4281E-04
 1.2060E+03  2.7825E-02  1.4004E+00   4.4589E-04
 1.2040E+03  2.7782E-02  1.4000E+00   4.4901E-04
 1.2020E+03  2.7739E-02  1.3997E+00   4.5216E-04
 1.2000E+03  2.7695E-02  1.3993E+00   4.5535E-04
 1.1980E+03  2.7651E-02  1.3989E+00   4.5858E-04
 1.1960E+03  2.7606E-02  1.3985E+00   4.6185E-04
 1.1940E+03  2.7561E-02  1.3981E+00   4.6515E-04
 1.1920E+03  2.7516E-02  1.3977E+00   4.6850E-04
 1.1900E+03  2.7470E-02  1.3973E+00   4.7188E-04
 1.1880E+03  2.7423E-02  1.3969E+00   4.7531E-04
 1.1860E+03  2.7376E-02  1.3965E+00   4.7878E-04
 1.1840E+03  2.7329E-02  1.3961E+00   4.8229E-04
 1.1820E+03  2.7281E-02  1.3957E+00   4.8585E-04
 1.1800E+03  2.7233E-02  1.3953E+00   4.8945E-04
 1.1780E+03  2.7184E-02  1.3949E+00   4.9310E-04
 1.1760E+03  2.7135E-02  1.3944E+00   4.9679E-04
 1.1740E+03  2.7085E-02  1.3940E+00   5.0054E-04
 1.1720E+03  2.7035E-02  1.3936E+00   5.0433E-04
 1.1700E+03  2.6984E-02  1.3931E+00   5.0817E-04
 1.1680E+03  2.6933E-02  1.3927E+00   5.1206E-04
 1.1660E+03  2.6881E-02  1.3922E+00   5.1601E-04
 1.1640E+03  2.6829E-02  1.3918E+00   5.2000E-04
 1.1620E+03  2.6776E-02  1.3913E+00   5.2405E-04
 1.1600E+03  2.6722E-02  1.3908E+00   5.2816E-04
 1.1580E+03  2.6668E-02  1.3904E+00   5.3233E-04
 1.1560E+03  2.6614E-02  1.3899E+00   5.3655E-04
 1.1540E+03  2.6558E-02  1.3894E+00   5.4083E-04
 1.1520E+03  2.6502E-02  1.3889E+00   5.4517E-04
 1.1500E+03  2.6446E-02  1.3884E+00   5.4958E-04
 1.1480E+03  2.6389E-02  1.3879E+00   5.5404E-04
 1.1460E+03  2.6331E-02  1.3874E+00   5.5858E-04
 1.1440E+03  2.6273E-02  1.3869E+00   5.6318E-04
 1.1420E+03  2.6213E-02  1.3864E+00   5.6784E-04
 1.1400E+03  2.6154E-02  1.3858E+00   5.7258E-04
 1.1380E+03  2.6093E-02  1.3853E+00   5.7739E-04
 1.1360E+03  2.6032E-02  1.3848E+00   5.8227E-04
 1.1340E+03  2.5970E-02  1.3842E+00   5.8723E-04
 1.1320E+03  2.5907E-02  1.3837E+00   5.9227E-04
 1.1300E+03  2.5844E-02  1.3831E+00   5.9738E-04
 1.1280E+03  2.5780E-02  1.3825E+00   6.0258E-04
 1.1260E+03  2.5715E-02  1.3820E+00   6.0786E-04
 1.1240E+03  2.5649E-02  1.3814E+00   6.1323E-04
 1.1220E+03  2.5583E-02  1.3808E+00   6.1868E-04
 1.1200E+03  2.5515E-02  1.3802E+00   6.2423E-04
 1.1180E+03  2.5447E-02  1.3796E+00   6.2986E-04
 1.1160E+03  2.5378E-02  1.3790E+00   6.3560E-04
 1.1140E+03  2.5308E-02  1.3784E+00   6.4143E-04
 1.1120E+03  2.5237E-02  1.3777E+00   6.4736E-04
 1.1100E+03  2.5165E-02  1.3771E+00   6.5340E-04
 1.1080E+03  2.5092E-02  1.3764E+00   6.5954E-04
 1.1060E+03  2.5019E-02  1.3758E+00   6.6579E-04
 1.1040E+03  2.4944E-02  1.3751E+00   6.7216E-04
 1.1020E+03  2.4868E-02  1.3744E+00   6.7864E-04
 1.1000E+03  2.4791E-02  1.3738E+00   6.8524E-04
 1.0980E+03  2.4714E-02  1.3731E+00   6.9197E-04
 1.0960E+03  2.4635E-02  1.3724E+00   6.9883E-04
 1.0940E+03  2.4555E-02  1.3716E+00   7.0582E-04
 1.0920E+03  2.4474E-02  1.3709E+00   7.1294E-04
 1.0900E+03  2.4391E-02  1.3702E+00   7.2020E-04
 1.0880E+03  2.4308E-02  1.3694E+00   7.2761E-04
 1.0860E+03  2.4223E-02  1.3686E+00   7.3517E-04
 1.0840E+03  2.4137E-02  1.3679E+00   7.4289E-04
 1.0820E+03  2.4050E-02  1.3671E+00   7.5076E-04
 1.0800E+03  2.3961E-02  1.3663E+00   7.5880E-04
 1.0780E+03  2.3871E-02  1.3655E+00   7.6701E-04
 1.0760E+03  2.3780E-02  1.3646E+00   7.7540E-04
 1.0740E+03  2.3687E-02  1.3638E+00   7.8398E-04
 1.0720E+03  2.3593E-02  1.3629E+00   7.9274E-04
 1.0700E+03  2.3497E-02  1.3621E+00   8.0171E-04
 1.0680E+03  2.3400E-02  1.3612E+00   8.1087E-04
 1.0660E+03  2.3301E-02  1.3603E+00   8.2025E-04
 1.0640E+03  2.3201E-02  1.3594E+00   8.2985E-04
 1.0620E+03  2.3098E-02  1.3584E+00   8.3968E-04
 1.0600E+03  2.2995E-02  1.3575E+00   8.4975E-04
 1.0580E+03  2.2889E-02  1.3565E+00   8.6007E-04
 1.0560E+03  2.2782E-02  1.3555E+00   8.7064E-04
 1.0540E+03  2.2672E-02  1.3545E+00   8.8149E-04
 1.0520E+03  2.2561E-02  1.3535E+00   8.9261E-04
 1.0500E+03  2.2448E-02  1.3525E+00   9.0402E-04
 1.0480E+03  2.2333E-02  1.3514E+00   9.1574E-04
 1.0460E+03  2.2215E-02  1.3503E+00   9.2777E-04
 1.0440E+03  2.2096E-02  1.3492E+00   9.4014E-04
 1.0420E+03  2.1974E-02  1.3481E+00   9.5285E-04
 1.0400E+03  2.1850E-02  1.3469E+00   9.6592E-04
 1.0380E+03  2.1723E-02  1.3457E+00   9.7937E-04
 1.0360E+03  2.1594E-02  1.3445E+00   9.9321E-04
 1.0340E+03  2.1463E-02  1.3433E+00   1.0075E-03
 1.0320E+03  2.1329E-02  1.3420E+00   1.0222E-03
 1.0300E+03  2.1192E-02  1.3408E+00   1.0373E-03
 1.0280E+03  2.1052E-02  1.3394E+00   1.0529E-03
 1.0260E+03  2.0910E-02  1.3381E+00   1.0690E-03
 1.0240E+03  2.0764E-02  1.3367E+00   1.0857E-03
 1.0220E+03  2.0616E-02  1.3353E+00   1.1029E-03
 1.0200E+03  2.0464E-02  1.3339E+00   1.1207E-03
 1.0180E+03  2.0309E-02  1.3324E+00   1.1391E-03
 1.0160E+03  2.0150E-02  1.3309E+00   1.1581E-03
 1.0140E+03  1.9988E-02  1.3293E+00   1.1779E-03
 1.0120E+03  1.9822E-02  1.3277E+00   1.1983E-03
 1.0100E+03  1.9652E-02  1.3261E+00   1.2195E-03
 1.0080E+03  1.9478E-02  1.3244E+00   1.2415E-03
 1.0060E+03  1.9300E-02  1.3227E+00   1.2644E-03
 1.0040E+03  1.9117E-02  1.3209E+00   1.2882E-03
 1.0020E+03  1.8930E-02  1.3191E+00   1.3129E-03
 1.0000E+03  1.8739E-02  1.3172E+00   1.3387E-03
 9.9800E+02  1.8542E-02  1.3153E+00   1.3656E-03
 9.9600E+02  1.8341E-02  1.3133E+00   1.3936E-03
 9.9400E+02  1.8134E-02  1.3112E+00   1.4228E-03
 9.9200E+02  1.7921E-02  1.3091E+00   1.4534E-03
 9.9000E+02  1.7703E-02  1.3069E+00   1.4854E-03
 9.8800E+02  1.7478E-02  1.3047E+00   1.5188E-03
 9.8600E+02  1.7248E-02  1.3024E+00   1.5539E-03
 9.8400E+02  1.7010E-02  1.3000E+00   1.5907E-03
 9.8200E+02  1.6766E-02  1.2975E+00   1.6294E-03
 9.8000E+02  1.6515E-02  1.2949E+00   1.6701E-03
 9.7800E+02  1.6256E-02  1.2923E+00   1.7129E-03
 9.7600E+02  1.5989E-02  1.2895E+00   1.7581E-03
 9.7400E+02  1.5714E-02  1.2866E+00   1.8057E-03
 9.7200E+02  1.5430E-02  1.2837E+00   1.8561E-03
 9.7000E+02  1.5137E-02  1.2806E+00   1.9095E-03
 9.6800E+02  1.4834E-02  1.2774E+00   1.9660E-03
 9.6600E+02  1.4521E-02  1.2740E+00   2.0261E-03
 9.6400E+02  1.4198E-02  1.2705E+00   2.0899E-03
 9.6200E+02  1.3863E-02  1.2669E+00   2.1579E-03
 9.6000E+02  1.3517E-02  1.2631E+00   2.2305E-03
 9.5800E+02  1.3159E-02  1.2591E+00   2.3081E-03
 9.5600E+02  1.2787E-02  1.2550E+00   2.3912E-03
 9.5400E+02  1.2402E-02  1.2506E+00   2.4804E-03
 9.5200E+02  1.2003E-02  1.2461E+00   2.5763E-03
 9.5000E+02  1.1588E-02  1.2413E+00   2.6797E-03
 9.4800E+02  1.1158E-02  1.2362E+00   2.7915E-03
 9.4600E+02  1.0711E-02  1.2309E+00   2.9125E-03
 9.4400E+02  1.0247E-02  1.2252E+00   3.0439E-03
 9.4200E+02  9.7642E-03  1.2193E+00   3.1870E-03
 9.4000E+02  9.2629E-03  1.2130E+00   3.3433E-03
 9.3800E+02  8.7420E-03  1.2063E+00   3.5146E-03
 9.3600E+02  8.2008E-03  1.1991E+00   3.7028E-03
 9.3400E+02  7.6390E-03  1.1915E+00   3.9105E-03
 9.3200E+02  7.0562E-03  1.1834E+00   4.1405E-03
 9.3000E+02  6.4526E-03  1.1746E+00   4.3963E-03
 9.2800E+02  5.8288E-03  1.1652E+00   4.6821E-03
 9.2600E+02  5.1861E-03  1.1551E+00   5.0028E-03
 9.2400E+02  4.5269E-03  1.1442E+00   5.3647E-03
 9.2200E+02  3.8551E-03  1.1323E+00   5.7753E-03
 9.2000E+02  3.1771E-03  1.1193E+00   6.2443E-03
 9.1800E+02  2.5022E-03  1.1051E+00   6.7837E-03
 9.1600E+02  1.8450E-03  1.0894E+00   7.4089E-03
 9.1400E+02  1.2274E-03  1.0721E+00   8.1397E-03
 9.1200E+02  6.8251E-04  1.0529E+00   9.0027E-03
 9.1000E+02  2.6140E-04  1.0313E+00   1.0033E-02
 9.0800E+02  4.3297E-05  1.0069E+00   1.1280E-02
 9.0600E+02  1.5411E-04  9.7904E-01   1.2812E-02
 9.0400E+02  7.9945E-04  9.4696E-01   1.4729E-02
 9.0200E+02  2.3274E-03  9.0949E-01   1.7185E-02
 9.0000E+02  5.3557E-03  8.6504E-01   2.0422E-02
 8.9800E+02  1.1052E-02  8.1120E-01   2.4857E-02
 8.9600E+02  2.1827E-02  7.4418E-01   3.1280E-02
 8.9400E+02  4.3335E-02  6.5737E-01   4.1419E-02
 8.9200E+02  9.1914E-02  5.3743E-01   6.0180E-02
 8.9000E+02  2.3691E-01  3.5014E-01   1.1176E-01
 8.8800E+02  6.1234E-01  1.3741E-01   3.5231E-01
 8.8600E+02  7.5147E-01  9.9057E-02   6.2159E-01
 8.8400E+02  8.0484E-01  9.4443E-02   8.5903E-01
 8.8200E+02  8.3273E-01  1.0158E-01   1.1026E+00
 8.8000E+02  8.4814E-01  1.1969E-01   1.3780E+00
 8.7800E+02  8.5502E-01  1.5545E-01   1.7187E+00
 8.7600E+02  8.5349E-01  2.3094E-01   2.1886E+00
 8.7400E+02  8.3860E-01  4.3517E-01   2.9538E+00
 8.7200E+02  7.8212E-01  1.4798E+00   4.5846E+00
 8.7000E+02  5.2145E-01  5.3772E+00   2.0681E+00
 8.6800E+02  3.3907E-01  3.7316E+00   4.4235E-01
 8.6600E+02  2.5591E-01  3.0336E+00   1.9479E-01
 8.6400E+02  2.0757E-01  2.6683E+00   1.1208E-01
 8.6200E+02  1.7577E-01  2.4411E+00   7.3795E-02
 8.6000E+02  1.5323E-01  2.2850E+00   5.2712E-02
 8.5800E+02  1.3643E-01  2.1705E+00   3.9777E-02
 8.5600E+02  1.2343E-01  2.0826E+00   3.1233E-02
 8.5400E+02  1.1307E-01  2.0128E+00   2.5277E-02
 8.5200E+02  1.0464E-01  1.9560E+00   2.0951E-02
 8.5000E+02  9.7646E-02  1.9088E+00   1.7706E-02
 8.4800E+02  9.1750E-02  1.8689E+00   1.5207E-02
 8.4600E+02  8.6715E-02  1.8346E+00   1.3241E-02
 8.4400E+02  8.2366E-02  1.8049E+00   1.1665E-02
 8.4200E+02  7.8572E-02  1.7789E+00   1.0384E-02
 8.4000E+02  7.5233E-02  1.7558E+00   9.3268E-03
 8.3800E+02  7.2272E-02  1.7353E+00   8.4454E-03
 8.3600E+02  6.9629E-02  1.7169E+00   7.7029E-03
 8.3400E+02  6.7253E-02  1.7002E+00   7.0718E-03
 8.3200E+02  6.5106E-02  1.6851E+00   6.5310E-03
 8.3000E+02  6.3157E-02  1.6713E+00   6.0645E-03
 8.2800E+02  6.1378E-02  1.6586E+00   5.6594E-03
 8.2600E+02  5.9747E-02  1.6470E+00   5.3057E-03
 8.2400E+02  5.8247E-02  1.6362E+00   4.9953E-03
 8.2200E+02  5.6861E-02  1.6262E+00   4.7217E-03
 8.2000E+02  5.5577E-02  1.6169E+00   4.4794E-03
 8.1800E+02  5.4383E-02  1.6082E+00   4.2641E-03
 8.1600E+02  5.3270E-02  1.6001E+00   4.0721E-03
 8.1400E+02  5.2230E-02  1.5925E+00   3.9004E-03
 8.1200E+02  5.1254E-02  1.5853E+00   3.7465E-03
 8.1000E+02  5.0337E-02  1.5785E+00   3.6080E-03
 8.0800E+02  4.9473E-02  1.5721E+00   3.4834E-03
 8.0600E+02  4.8658E-02  1.5660E+00   3.3708E-03
 8.0400E+02  4.7887E-02  1.5603E+00   3.2690E-03
 8.0200E+02  4.7155E-02  1.5548E+00   3.1769E-03
 8.0000E+02  4.6461E-02  1.5495E+00   3.0934E-03
 7.9800E+02  4.5800E-02  1.5445E+00   3.0177E-03
 7.9600E+02  4.5170E-02  1.5398E+00   2.9489E-03
 7.9400E+02  4.4568E-02  1.5352E+00   2.8864E-03
 7.9200E+02  4.3993E-02  1.5308E+00   2.8297E-03
 7.9000E+02  4.3442E-02  1.5266E+00   2.7782E-03
 7.8800E+02  4.2914E-02  1.5226E+00   2.7314E-03
 7.8600E+02  4.2407E-02  1.5187E+00   2.6890E-03
 7.8400E+02  4.1919E-02  1.5149E+00   2.6505E-03
 7.8200E+02  4.1449E-02  1.5113E+00   2.6157E-03
 7.8000E+02  4.0996E-02  1.5078E+00   2.5843E-03
 7.7800E+02  4.0559E-02  1.5044E+00   2.5560E-03
 7.7600E+02  4.0136E-02  1.5011E+00   2.5305E-03
 7.7400E+02  3.9727E-02  1.4979E+00   2.5078E-03
 7.7200E+02  3.9331E-02  1.4948E+00   2.4875E-03
 7.7000E+02  3.8947E-02  1.4917E+00   2.4696E-03
 7.6800E+02  3.8574E-02  1.4888E+00   2.4538E-03
 7.6600E+02  3.8212E-02  1.4859E+00   2.4400E-03
 7.6400E+02  3.7860E-02  1.4832E+00   2.4281E-03
 7.6200E+02  3.7517E-02  1.4804E+00   2.4181E-03
 7.6000E+02  3.7182E-02  1.4778E+00   2.4097E-03
 7.5800E+02  3.6856E-02  1.4752E+00   2.4029E-03
 7.5600E+02  3.6538E-02  1.4726E+00   2.3976E-03
 7.5400E+02  3.6227E-02  1.4702E+00   2.3938E-03
 7.5200E+02  3.5924E-02  1.4677E+00   2.3913E-03
 7.5000E+02  3.5626E-02  1.4653E+00   2.3901E-03
 7.4800E+02  3.5335E-02  1.4630E+00   2.3901E-03
 7.4600E+02  3.5050E-02  1.4607E+00   2.3913E-03
 7.4400E+02  3.4770E-02  1.4584E+00   2.3936E-03
 7.4200E+02  3.4495E-02  1.4562E+00   2.3971E-03
 7.4000E+02  3.4225E-02  1.4540E+00   2.4015E-03
 7.3800E+02  3.3960E-02  1.4518E+00   2.4070E-03
 7.3600E+02  3.3699E-02  1.4497E+00   2.4135E-03
 7.3400E+02  3.3442E-02  1.4476E+00   2.4209E-03
 7.3200E+02  3.3189E-02  1.4455E+00   2.4292E-03
 7.3000E+02  3.2940E-02  1.4435E+00   2.4384E-03
 7.2800E+02  3.2695E-02  1.4414E+00   2.4484E-03
 7.2600E+02  3.2452E-02  1.4394E+00   2.4593E-03
 7.2400E+02  3.2213E-02  1.4375E+00   2.4710E-03
 7.2200E+02  3.1977E-02  1.4355E+00   2.4836E-03
 7.2000E+02  3.1743E-02  1.4336E+00   2.4969E-03
 7.1800E+02  3.1512E-02  1.4317E+00   2.5110E-03
 7.1600E+02  3.1283E-02  1.4297E+00   2.5258E-03
 7.1400E+02  3.1057E-02  1.4279E+00   2.5415E-03
 7.1200E+02  3.0833E-02  1.4260E+00   2.5578E-03
 7.1000E+02  3.0611E-02  1.4241E+00   2.5749E-03
 7.0800E+02  3.0391E-02  1.4223E+00   2.5927E-03
 7.0600E+02  3.0173E-02  1.4204E+00   2.6112E-03
 7.0400E+02  2.9956E-02  1.4186E+00   2.6305E-03
 7.0200E+02  2.9741E-02  1.4168E+00   2.6505E-03
 7.0000E+02  2.9527E-02  1.4150E+00   2.6711E-03
 6.9800E+02  2.9315E-02  1.4132E+00   2.6925E-03
 6.9600E+02  2.9104E-02  1.4114E+00   2.7146E-03
 6.9400E+02  2.8894E-02  1.4096E+00   2.7374E-03
 6.9200E+02  2.8685E-02  1.4078E+00   2.7610E-03
 6.9000E+02  2.8477E-02  1.4060E+00   2.7852E-03
 6.8800E+02  2.8270E-02  1.4042E+00   2.8101E-03
 6.8600E+02  2.8064E-02  1.4025E+00   2.8358E-03
 6.8400E+02  2.7858E-02  1.4007E+00   2.8622E-03
 6.8200E+02  2.7653E-02  1.3989E+00   2.8893E-03
 6.8000E+02  2.7449E-02  1.3971E+00   2.9171E-03
 6.7800E+02  2.7245E-02  1.3954E+00   2.9457E-03
 6.7600E+02  2.7042E-02  1.3936E+00   2.9751E-03
 6.7400E+02  2.6839E-02  1.3918E+00   3.0052E-03
 6.7200E+02  2.6636E-02  1.3901E+00   3.0360E-03
 6.7000E+02  2.6433E-02  1.3883E+00   3.0676E-03
 6.6800E+02  2.6231E-02  1.3865E+00   3.1000E-03
 6.6600E+02  2.6029E-02  1.3847E+00   3.1332E-03
 6.6400E+02  2.5826E-02  1.3829E+00   3.1673E-03
 6.6200E+02  2.5624E-02  1.3811E+00   3.2021E-03
 6.6000E+02  2.5421E-02  1.3794E+00   3.2377E-03
 6.5800E+02  2.5219E-02  1.3776E+00   3.2742E-03
 6.5600E+02  2.5016E-02  1.3757E+00   3.3116E-03
 6.5400E+02  2.4813E-02  1.3739E+00   3.3498E-03
 6.5200E+02  2.4609E-02  1.3721E+00   3.3890E-03
 6.5000E+02  2.4406E-02  1.3703E+00   3.4290E-03
 6.4800E+02  2.4201E-02  1.3684E+00   3.4700E-03
 6.4600E+02  2.3997E-02  1.3666E+00   3.5119E-03
 6.4400E+02  2.3791E-02  1.3647E+00   3.5548E-03
 6.4200E+02  2.3586E-02  1.3629E+00   3.5986E-03
 6.4000E+02  2.3379E-02  1.3610E+00   3.6435E-03
 6.3800E+02  2.3172E-02  1.3591E+00   3.6894E-03
 6.3600E+02  2.2964E-02  1.3572E+00   3.7363E-03
 6.3400E+02  2.2755E-02  1.3553E+00   3.7843E-03
 6.3200E+02  2.2546E-02  1.3533E+00   3.8334E-03
 6.3000E+02  2.2336E-02  1.3514E+00   3.8836E-03
 6.2800E+02  2.2124E-02  1.3494E+00   3.9350E-03
 6.2600E+02  2.1912E-02  1.3475E+00   3.9876E-03
 6.2400E+02  2.1699E-02  1.3455E+00   4.0413E-03
 6.2200E+02  2.1484E-02  1.3435E+00   4.0964E-03
 6.2000E+02  2.1269E-02  1.3414E+00   4.1526E-03
 6.1800E+02  2.1052E-02  1.3394E+00   4.2102E-03
 6.1600E+02  2.0835E-02  1.3374E+00   4.2691E-03
 6.1400E+02  2.0616E-02  1.3353E+00   4.3294E-03
 6.1200E+02  2.0395E-02  1.3332E+00   4.3911E-03
 6.1000E+02  2.0174E-02  1.3311E+00   4.4543E-03
 6.0800E+02  1.9951E-02  1.3289E+00   4.5189E-03
 6.0600E+02  1.9726E-02  1.3268E+00   4.5851E-03
 6.0400E+02  1.9501E-02  1.3246E+00   4.6528E-03
 6.0200E+02  1.9273E-02  1.3224E+00   4.7222E-03
 6.0000E+02  1.9044E-02  1.3201E+00   4.7932E-03
 5.9800E+02  1.8814E-02  1.3179E+00   4.8660E-03
 5.9600E+02  1.8582E-02  1.3156E+00   4.9405E-03
 5.9400E+02  1.8348E-02  1.3133E+00   5.0168E-03
 5.9200E+02  1.8113E-02  1.3110E+00   5.0950E-03
 5.9000E+02  1.7876E-02  1.3086E+00   5.1751E-03
 5.8800E+02  1.7637E-02  1.3062E+00   5.2573E-03
 5.8600E+02  1.7396E-02  1.3038E+00   5.3414E-03
 5.8400E+02  1.7153E-02  1.3014E+00   5.4277E-03
 5.8200E+02  1.6909E-02  1.2989E+00   5.5162E-03
 5.8000E+02  1.6662E-02  1.2964E+00   5.6069E-03
 5.7800E+02  1.6414E-02  1.2938E+00   5.7000E-03
 5.7600E+02  1.6164E-02  1.2912E+00   5.7955E-03
 5.7400E+02  1.5911E-02  1.2886E+00   5.8935E-03
 5.7200E+02  1.5657E-02  1.2860E+00   5.9940E-03
 5.7000E+02  1.5400E-02  1.2833E+00   6.0972E-03
 5.6800E+02  1.5142E-02  1.2806E+00   6.2031E-03
 5.6600E+02  1.4881E-02  1.2778E+00   6.3119E-03
 5.6400E+02  1.4618E-02  1.2750E+00   6.4237E-03
 5.6200E+02  1.4353E-02  1.2721E+00   6.5385E-03
 5.6000E+02  1.4086E-02  1.2692E+00   6.6564E-03
 5.5800E+02  1.3816E-02  1.2663E+00   6.7777E-03
 5.5600E+02  1.3544E-02  1.2633E+00   6.9023E-03
 5.5400E+02  1.3270E-02  1.2603E+00   7.0305E-03
 5.5200E+02  1.2994E-02  1.2572E+00   7.1623E-03
 5.5000E+02  1.2715E-02  1.2541E+00   7.2979E-03
 5.4800E+02  1.2434E-02  1.2509E+00   7.4375E-03
 5.4600E+02  1.2151E-02  1.2476E+00   7.5811E-03
 5.4400E+02  1.1865E-02  1.2443E+00   7.7291E-03
 5.4200E+02  1.1577E-02  1.2410E+00   7.8814E-03
 5.4000E+02  1.1287E-02  1.2376E+00   8.0384E-03
 5.3800E+02  1.0995E-02  1.2341E+00   8.2001E-03
