Data created using the Lorentz line parameters in J.R. Aronson and P.F.
Strong, Optical constants of minerals and rocks, Applied Optics, 14, 
2914-2920, 1975.  These could be recalculated at any spectral resolution.
Range of validity is given as 4000-255 inverse centimeters.
This is a combination of almandite and pyrope the chemical analysis is:
SiO2 41.34%, FeO 9.72%, Fe2O3 12.55%, Al2O3 20.36%, CaO 2.97%,
MgO 12.35%, MnO 0.85%

high frq. dielec. const=  3.483
Lorentz line parameters
center  width  strength
 952.7  0.0135  0.1670
 885.9  0.0270  0.1900
 859.3  0.0255  0.5100
 558.6  0.0281  0.1390
 519.5  0.0273  0.0220
 468.6  0.0075  0.1660
 437.2  0.0368  1.9080
 376.2  0.0546  1.5390
 331.3  0.0853  1.0000

 wave.    freq.   calc.       real       imag.
(micron)  (cm-1)  refl.       index      index
 4.3085  2321.0  0.0795       1.785   0.0007626
 4.3048  2323.0  0.0795       1.785   0.0007603
 4.3011  2325.0  0.0795       1.785   0.0007580
 4.2974  2327.0  0.0795       1.786   0.0007557
 4.2937  2329.0  0.0796       1.786   0.0007534
 4.2900  2331.0  0.0796       1.786   0.0007511
 4.2863  2333.0  0.0796       1.786   0.0007489
 4.2827  2335.0  0.0796       1.786   0.0007466
 4.2790  2337.0  0.0796       1.786   0.0007444
 4.2753  2339.0  0.0797       1.787   0.0007421
 4.2717  2341.0  0.0797       1.787   0.0007399
 4.2680  2343.0  0.0797       1.787   0.0007377
 4.2644  2345.0  0.0797       1.787   0.0007355
 4.2608  2347.0  0.0798       1.787   0.0007332
 4.2571  2349.0  0.0798       1.787   0.0007311
 4.2535  2351.0  0.0798       1.787   0.0007289
 4.2499  2353.0  0.0798       1.788   0.0007267
 4.2463  2355.0  0.0798       1.788   0.0007245
 4.2427  2357.0  0.0799       1.788   0.0007224
 4.2391  2359.0  0.0799       1.788   0.0007202
 4.2355  2361.0  0.0799       1.788   0.0007181
 4.2319  2363.0  0.0799       1.788   0.0007160
 4.2283  2365.0  0.0800       1.788   0.0007138
 4.2248  2367.0  0.0800       1.789   0.0007117
 4.2212  2369.0  0.0800       1.789   0.0007096
 4.2176  2371.0  0.0800       1.789   0.0007075
 4.2141  2373.0  0.0800       1.789   0.0007054
 4.2105  2375.0  0.0801       1.789   0.0007034
 4.2070  2377.0  0.0801       1.789   0.0007013
 4.2034  2379.0  0.0801       1.789   0.0006992
 4.1999  2381.0  0.0801       1.790   0.0006972
 4.1964  2383.0  0.0801       1.790   0.0006951
 4.1929  2385.0  0.0802       1.790   0.0006931
 4.1894  2387.0  0.0802       1.790   0.0006911
 4.1859  2389.0  0.0802       1.790   0.0006890
 4.1824  2391.0  0.0802       1.790   0.0006870
 4.1789  2393.0  0.0802       1.790   0.0006850
 4.1754  2395.0  0.0803       1.791   0.0006830
 4.1719  2397.0  0.0803       1.791   0.0006811
 4.1684  2399.0  0.0803       1.791   0.0006791
 4.1649  2401.0  0.0803       1.791   0.0006771
 4.1615  2403.0  0.0803       1.791   0.0006751
 4.1580  2405.0  0.0804       1.791   0.0006732
 4.1545  2407.0  0.0804       1.791   0.0006712
 4.1511  2409.0  0.0804       1.792   0.0006693
 4.1477  2411.0  0.0804       1.792   0.0006674
 4.1442  2413.0  0.0804       1.792   0.0006654
 4.1408  2415.0  0.0805       1.792   0.0006635
 4.1374  2417.0  0.0805       1.792   0.0006616
 4.1339  2419.0  0.0805       1.792   0.0006597
 4.1305  2421.0  0.0805       1.792   0.0006578
 4.1271  2423.0  0.0805       1.793   0.0006559
 4.1237  2425.0  0.0806       1.793   0.0006541
 4.1203  2427.0  0.0806       1.793   0.0006522
 4.1169  2429.0  0.0806       1.793   0.0006503
 4.1135  2431.0  0.0806       1.793   0.0006485
 4.1102  2433.0  0.0806       1.793   0.0006466
 4.1068  2435.0  0.0807       1.793   0.0006448
 4.1034  2437.0  0.0807       1.794   0.0006429
 4.1000  2439.0  0.0807       1.794   0.0006411
 4.0967  2441.0  0.0807       1.794   0.0006393
 4.0933  2443.0  0.0807       1.794   0.0006375
 4.0900  2445.0  0.0808       1.794   0.0006357
 4.0866  2447.0  0.0808       1.794   0.0006339
 4.0833  2449.0  0.0808       1.794   0.0006321
 4.0800  2451.0  0.0808       1.794   0.0006303
 4.0766  2453.0  0.0808       1.795   0.0006285
 4.0733  2455.0  0.0809       1.795   0.0006267
 4.0700  2457.0  0.0809       1.795   0.0006250
 4.0667  2459.0  0.0809       1.795   0.0006232
 4.0634  2461.0  0.0809       1.795   0.0006215
 4.0601  2463.0  0.0809       1.795   0.0006197
 4.0568  2465.0  0.0810       1.795   0.0006180
 4.0535  2467.0  0.0810       1.795   0.0006163
 4.0502  2469.0  0.0810       1.796   0.0006145
 4.0469  2471.0  0.0810       1.796   0.0006128
 4.0437  2473.0  0.0810       1.796   0.0006111
 4.0404  2475.0  0.0810       1.796   0.0006094
 4.0371  2477.0  0.0811       1.796   0.0006077
 4.0339  2479.0  0.0811       1.796   0.0006060
 4.0306  2481.0  0.0811       1.796   0.0006043
 4.0274  2483.0  0.0811       1.796   0.0006027
 4.0241  2485.0  0.0811       1.797   0.0006010
 4.0209  2487.0  0.0812       1.797   0.0005993
 4.0177  2489.0  0.0812       1.797   0.0005977
 4.0145  2491.0  0.0812       1.797   0.0005960
 4.0112  2493.0  0.0812       1.797   0.0005944
 4.0080  2495.0  0.0812       1.797   0.0005927
 4.0048  2497.0  0.0812       1.797   0.0005911
 4.0016  2499.0  0.0813       1.797   0.0005895
 3.9984  2501.0  0.0813       1.798   0.0005878
 3.9952  2503.0  0.0813       1.798   0.0005862
 3.9920  2505.0  0.0813       1.798   0.0005846
 3.9888  2507.0  0.0813       1.798   0.0005830
 3.9857  2509.0  0.0813       1.798   0.0005814
 3.9825  2511.0  0.0814       1.798   0.0005798
 3.9793  2513.0  0.0814       1.798   0.0005782
 3.9761  2515.0  0.0814       1.798   0.0005767
 3.9730  2517.0  0.0814       1.799   0.0005751
 3.9698  2519.0  0.0814       1.799   0.0005735
 3.9667  2521.0  0.0815       1.799   0.0005720
 3.9635  2523.0  0.0815       1.799   0.0005704
 3.9604  2525.0  0.0815       1.799   0.0005689
 3.9573  2527.0  0.0815       1.799   0.0005673
 3.9541  2529.0  0.0815       1.799   0.0005658
 3.9510  2531.0  0.0815       1.799   0.0005642
 3.9479  2533.0  0.0816       1.799   0.0005627
 3.9448  2535.0  0.0816       1.800   0.0005612
 3.9417  2537.0  0.0816       1.800   0.0005597
 3.9386  2539.0  0.0816       1.800   0.0005582
 3.9355  2541.0  0.0816       1.800   0.0005567
 3.9324  2543.0  0.0816       1.800   0.0005552
 3.9293  2545.0  0.0817       1.800   0.0005537
 3.9262  2547.0  0.0817       1.800   0.0005522
 3.9231  2549.0  0.0817       1.800   0.0005507
 3.9200  2551.0  0.0817       1.801   0.0005492
 3.9170  2553.0  0.0817       1.801   0.0005478
 3.9139  2555.0  0.0817       1.801   0.0005463
 3.9108  2557.0  0.0818       1.801   0.0005448
 3.9078  2559.0  0.0818       1.801   0.0005434
 3.9047  2561.0  0.0818       1.801   0.0005419
 3.9017  2563.0  0.0818       1.801   0.0005405
 3.8986  2565.0  0.0818       1.801   0.0005391
 3.8956  2567.0  0.0818       1.801   0.0005376
 3.8926  2569.0  0.0819       1.802   0.0005362
 3.8895  2571.0  0.0819       1.802   0.0005348
 3.8865  2573.0  0.0819       1.802   0.0005334
 3.8835  2575.0  0.0819       1.802   0.0005319
 3.8805  2577.0  0.0819       1.802   0.0005305
 3.8775  2579.0  0.0819       1.802   0.0005291
 3.8745  2581.0  0.0820       1.802   0.0005277
 3.8715  2583.0  0.0820       1.802   0.0005263
 3.8685  2585.0  0.0820       1.802   0.0005250
 3.8655  2587.0  0.0820       1.803   0.0005236
 3.8625  2589.0  0.0820       1.803   0.0005222
 3.8595  2591.0  0.0820       1.803   0.0005208
 3.8565  2593.0  0.0820       1.803   0.0005195
 3.8536  2595.0  0.0821       1.803   0.0005181
 3.8506  2597.0  0.0821       1.803   0.0005167
 3.8476  2599.0  0.0821       1.803   0.0005154
 3.8447  2601.0  0.0821       1.803   0.0005140
 3.8417  2603.0  0.0821       1.803   0.0005127
 3.8388  2605.0  0.0821       1.803   0.0005114
 3.8358  2607.0  0.0822       1.804   0.0005100
 3.8329  2609.0  0.0822       1.804   0.0005087
 3.8300  2611.0  0.0822       1.804   0.0005074
 3.8270  2613.0  0.0822       1.804   0.0005061
 3.8241  2615.0  0.0822       1.804   0.0005048
 3.8212  2617.0  0.0822       1.804   0.0005034
 3.8183  2619.0  0.0822       1.804   0.0005021
 3.8153  2621.0  0.0823       1.804   0.0005008
 3.8124  2623.0  0.0823       1.804   0.0004995
 3.8095  2625.0  0.0823       1.805   0.0004983
 3.8066  2627.0  0.0823       1.805   0.0004970
 3.8037  2629.0  0.0823       1.805   0.0004957
 3.8008  2631.0  0.0823       1.805   0.0004944
 3.7979  2633.0  0.0824       1.805   0.0004931
 3.7951  2635.0  0.0824       1.805   0.0004919
 3.7922  2637.0  0.0824       1.805   0.0004906
 3.7893  2639.0  0.0824       1.805   0.0004893
 3.7864  2641.0  0.0824       1.805   0.0004881
 3.7836  2643.0  0.0824       1.805   0.0004868
 3.7807  2645.0  0.0824       1.806   0.0004856
 3.7779  2647.0  0.0825       1.806   0.0004844
 3.7750  2649.0  0.0825       1.806   0.0004831
 3.7722  2651.0  0.0825       1.806   0.0004819
 3.7693  2653.0  0.0825       1.806   0.0004807
 3.7665  2655.0  0.0825       1.806   0.0004794
 3.7636  2657.0  0.0825       1.806   0.0004782
 3.7608  2659.0  0.0825       1.806   0.0004770
 3.7580  2661.0  0.0826       1.806   0.0004758
 3.7552  2663.0  0.0826       1.806   0.0004746
 3.7523  2665.0  0.0826       1.807   0.0004734
 3.7495  2667.0  0.0826       1.807   0.0004722
 3.7467  2669.0  0.0826       1.807   0.0004710
 3.7439  2671.0  0.0826       1.807   0.0004698
 3.7411  2673.0  0.0826       1.807   0.0004686
 3.7383  2675.0  0.0827       1.807   0.0004674
 3.7355  2677.0  0.0827       1.807   0.0004663
 3.7327  2679.0  0.0827       1.807   0.0004651
 3.7300  2681.0  0.0827       1.807   0.0004639
 3.7272  2683.0  0.0827       1.807   0.0004627
 3.7244  2685.0  0.0827       1.807   0.0004616
 3.7216  2687.0  0.0827       1.808   0.0004604
 3.7189  2689.0  0.0828       1.808   0.0004593
 3.7161  2691.0  0.0828       1.808   0.0004581
 3.7133  2693.0  0.0828       1.808   0.0004570
 3.7106  2695.0  0.0828       1.808   0.0004558
 3.7078  2697.0  0.0828       1.808   0.0004547
 3.7051  2699.0  0.0828       1.808   0.0004536
 3.7023  2701.0  0.0828       1.808   0.0004524
 3.6996  2703.0  0.0828       1.808   0.0004513
 3.6969  2705.0  0.0829       1.808   0.0004502
 3.6941  2707.0  0.0829       1.809   0.0004491
 3.6914  2709.0  0.0829       1.809   0.0004480
 3.6887  2711.0  0.0829       1.809   0.0004468
 3.6860  2713.0  0.0829       1.809   0.0004457
 3.6832  2715.0  0.0829       1.809   0.0004446
 3.6805  2717.0  0.0829       1.809   0.0004435
 3.6778  2719.0  0.0830       1.809   0.0004424
 3.6751  2721.0  0.0830       1.809   0.0004413
 3.6724  2723.0  0.0830       1.809   0.0004403
 3.6697  2725.0  0.0830       1.809   0.0004392
 3.6670  2727.0  0.0830       1.809   0.0004381
 3.6643  2729.0  0.0830       1.810   0.0004370
 3.6617  2731.0  0.0830       1.810   0.0004359
 3.6590  2733.0  0.0831       1.810   0.0004349
 3.6563  2735.0  0.0831       1.810   0.0004338
 3.6536  2737.0  0.0831       1.810   0.0004327
 3.6510  2739.0  0.0831       1.810   0.0004317
 3.6483  2741.0  0.0831       1.810   0.0004306
 3.6456  2743.0  0.0831       1.810   0.0004296
 3.6430  2745.0  0.0831       1.810   0.0004285
 3.6403  2747.0  0.0831       1.810   0.0004275
 3.6377  2749.0  0.0832       1.810   0.0004264
 3.6350  2751.0  0.0832       1.811   0.0004254
 3.6324  2753.0  0.0832       1.811   0.0004244
 3.6298  2755.0  0.0832       1.811   0.0004233
 3.6271  2757.0  0.0832       1.811   0.0004223
 3.6245  2759.0  0.0832       1.811   0.0004213
 3.6219  2761.0  0.0832       1.811   0.0004203
 3.6193  2763.0  0.0832       1.811   0.0004192
 3.6166  2765.0  0.0833       1.811   0.0004182
 3.6140  2767.0  0.0833       1.811   0.0004172
 3.6114  2769.0  0.0833       1.811   0.0004162
 3.6088  2771.0  0.0833       1.811   0.0004152
 3.6062  2773.0  0.0833       1.811   0.0004142
 3.6036  2775.0  0.0833       1.812   0.0004132
 3.6010  2777.0  0.0833       1.812   0.0004122
 3.5984  2779.0  0.0833       1.812   0.0004112
 3.5958  2781.0  0.0834       1.812   0.0004102
 3.5932  2783.0  0.0834       1.812   0.0004092
 3.5907  2785.0  0.0834       1.812   0.0004083
 3.5881  2787.0  0.0834       1.812   0.0004073
 3.5855  2789.0  0.0834       1.812   0.0004063
 3.5829  2791.0  0.0834       1.812   0.0004053
 3.5804  2793.0  0.0834       1.812   0.0004044
 3.5778  2795.0  0.0834       1.812   0.0004034
 3.5753  2797.0  0.0835       1.812   0.0004024
 3.5727  2799.0  0.0835       1.813   0.0004015
 3.5702  2801.0  0.0835       1.813   0.0004005
 3.5676  2803.0  0.0835       1.813   0.0003996
 3.5651  2805.0  0.0835       1.813   0.0003986
 3.5625  2807.0  0.0835       1.813   0.0003977
 3.5600  2809.0  0.0835       1.813   0.0003967
 3.5575  2811.0  0.0835       1.813   0.0003958
 3.5549  2813.0  0.0836       1.813   0.0003949
 3.5524  2815.0  0.0836       1.813   0.0003939
 3.5499  2817.0  0.0836       1.813   0.0003930
 3.5474  2819.0  0.0836       1.813   0.0003921
 3.5448  2821.0  0.0836       1.813   0.0003911
 3.5423  2823.0  0.0836       1.814   0.0003902
 3.5398  2825.0  0.0836       1.814   0.0003893
 3.5373  2827.0  0.0836       1.814   0.0003884
 3.5348  2829.0  0.0836       1.814   0.0003875
 3.5323  2831.0  0.0837       1.814   0.0003865
 3.5298  2833.0  0.0837       1.814   0.0003856
 3.5273  2835.0  0.0837       1.814   0.0003847
 3.5249  2837.0  0.0837       1.814   0.0003838
 3.5224  2839.0  0.0837       1.814   0.0003829
 3.5199  2841.0  0.0837       1.814   0.0003820
 3.5174  2843.0  0.0837       1.814   0.0003811
 3.5149  2845.0  0.0837       1.814   0.0003803
 3.5125  2847.0  0.0838       1.815   0.0003794
 3.5100  2849.0  0.0838       1.815   0.0003785
 3.5075  2851.0  0.0838       1.815   0.0003776
 3.5051  2853.0  0.0838       1.815   0.0003767
 3.5026  2855.0  0.0838       1.815   0.0003758
 3.5002  2857.0  0.0838       1.815   0.0003750
 3.4977  2859.0  0.0838       1.815   0.0003741
 3.4953  2861.0  0.0838       1.815   0.0003732
 3.4928  2863.0  0.0838       1.815   0.0003724
 3.4904  2865.0  0.0839       1.815   0.0003715
 3.4880  2867.0  0.0839       1.815   0.0003706
 3.4855  2869.0  0.0839       1.815   0.0003698
 3.4831  2871.0  0.0839       1.815   0.0003689
 3.4807  2873.0  0.0839       1.816   0.0003681
 3.4783  2875.0  0.0839       1.816   0.0003672
 3.4758  2877.0  0.0839       1.816   0.0003664
 3.4734  2879.0  0.0839       1.816   0.0003655
 3.4710  2881.0  0.0839       1.816   0.0003647
 3.4686  2883.0  0.0840       1.816   0.0003639
 3.4662  2885.0  0.0840       1.816   0.0003630
 3.4638  2887.0  0.0840       1.816   0.0003622
 3.4614  2889.0  0.0840       1.816   0.0003614
 3.4590  2891.0  0.0840       1.816   0.0003605
 3.4566  2893.0  0.0840       1.816   0.0003597
 3.4542  2895.0  0.0840       1.816   0.0003589
 3.4518  2897.0  0.0840       1.816   0.0003581
 3.4495  2899.0  0.0840       1.816   0.0003573
 3.4471  2901.0  0.0841       1.817   0.0003564
 3.4447  2903.0  0.0841       1.817   0.0003556
 3.4423  2905.0  0.0841       1.817   0.0003548
 3.4400  2907.0  0.0841       1.817   0.0003540
 3.4376  2909.0  0.0841       1.817   0.0003532
 3.4352  2911.0  0.0841       1.817   0.0003524
 3.4329  2913.0  0.0841       1.817   0.0003516
 3.4305  2915.0  0.0841       1.817   0.0003508
 3.4282  2917.0  0.0841       1.817   0.0003500
 3.4258  2919.0  0.0841       1.817   0.0003492
 3.4235  2921.0  0.0842       1.817   0.0003484
 3.4211  2923.0  0.0842       1.817   0.0003476
 3.4188  2925.0  0.0842       1.817   0.0003469
 3.4165  2927.0  0.0842       1.818   0.0003461
 3.4141  2929.0  0.0842       1.818   0.0003453
 3.4118  2931.0  0.0842       1.818   0.0003445
 3.4095  2933.0  0.0842       1.818   0.0003437
 3.4072  2935.0  0.0842       1.818   0.0003430
 3.4048  2937.0  0.0842       1.818   0.0003422
 3.4025  2939.0  0.0843       1.818   0.0003414
 3.4002  2941.0  0.0843       1.818   0.0003407
 3.3979  2943.0  0.0843       1.818   0.0003399
 3.3956  2945.0  0.0843       1.818   0.0003391
 3.3933  2947.0  0.0843       1.818   0.0003384
 3.3910  2949.0  0.0843       1.818   0.0003376
 3.3887  2951.0  0.0843       1.818   0.0003369
 3.3864  2953.0  0.0843       1.818   0.0003361
 3.3841  2955.0  0.0843       1.818   0.0003354
 3.3818  2957.0  0.0843       1.819   0.0003346
 3.3795  2959.0  0.0844       1.819   0.0003339
 3.3772  2961.0  0.0844       1.819   0.0003331
 3.3750  2963.0  0.0844       1.819   0.0003324
 3.3727  2965.0  0.0844       1.819   0.0003317
 3.3704  2967.0  0.0844       1.819   0.0003309
 3.3681  2969.0  0.0844       1.819   0.0003302
 3.3659  2971.0  0.0844       1.819   0.0003294
 3.3636  2973.0  0.0844       1.819   0.0003287
 3.3613  2975.0  0.0844       1.819   0.0003280
 3.3591  2977.0  0.0844       1.819   0.0003273
 3.3568  2979.0  0.0845       1.819   0.0003265
 3.3546  2981.0  0.0845       1.819   0.0003258
 3.3523  2983.0  0.0845       1.819   0.0003251
 3.3501  2985.0  0.0845       1.820   0.0003244
 3.3478  2987.0  0.0845       1.820   0.0003237
 3.3456  2989.0  0.0845       1.820   0.0003230
 3.3434  2991.0  0.0845       1.820   0.0003223
 3.3411  2993.0  0.0845       1.820   0.0003215
 3.3389  2995.0  0.0845       1.820   0.0003208
 3.3367  2997.0  0.0845       1.820   0.0003201
 3.3344  2999.0  0.0846       1.820   0.0003194
 3.3322  3001.0  0.0846       1.820   0.0003187
 3.3300  3003.0  0.0846       1.820   0.0003180
 3.3278  3005.0  0.0846       1.820   0.0003173
 3.3256  3007.0  0.0846       1.820   0.0003166
 3.3234  3009.0  0.0846       1.820   0.0003160
 3.3212  3011.0  0.0846       1.820   0.0003153
 3.3190  3013.0  0.0846       1.820   0.0003146
 3.3167  3015.0  0.0846       1.821   0.0003139
 3.3146  3017.0  0.0846       1.821   0.0003132
 3.3124  3019.0  0.0846       1.821   0.0003125
 3.3102  3021.0  0.0847       1.821   0.0003119
 3.3080  3023.0  0.0847       1.821   0.0003112
 3.3058  3025.0  0.0847       1.821   0.0003105
 3.3036  3027.0  0.0847       1.821   0.0003098
 3.3014  3029.0  0.0847       1.821   0.0003092
 3.2992  3031.0  0.0847       1.821   0.0003085
 3.2971  3033.0  0.0847       1.821   0.0003078
 3.2949  3035.0  0.0847       1.821   0.0003072
 3.2927  3037.0  0.0847       1.821   0.0003065
 3.2906  3039.0  0.0847       1.821   0.0003058
 3.2884  3041.0  0.0847       1.821   0.0003052
 3.2862  3043.0  0.0848       1.821   0.0003045
 3.2841  3045.0  0.0848       1.821   0.0003039
 3.2819  3047.0  0.0848       1.822   0.0003032
 3.2798  3049.0  0.0848       1.822   0.0003026
 3.2776  3051.0  0.0848       1.822   0.0003019
 3.2755  3053.0  0.0848       1.822   0.0003013
 3.2733  3055.0  0.0848       1.822   0.0003006
 3.2712  3057.0  0.0848       1.822   0.0003000
 3.2690  3059.0  0.0848       1.822   0.0002993
 3.2669  3061.0  0.0848       1.822   0.0002987
 3.2648  3063.0  0.0848       1.822   0.0002980
 3.2626  3065.0  0.0849       1.822   0.0002974
 3.2605  3067.0  0.0849       1.822   0.0002968
 3.2584  3069.0  0.0849       1.822   0.0002961
 3.2563  3071.0  0.0849       1.822   0.0002955
 3.2541  3073.0  0.0849       1.822   0.0002949
 3.2520  3075.0  0.0849       1.822   0.0002943
 3.2499  3077.0  0.0849       1.822   0.0002936
 3.2478  3079.0  0.0849       1.823   0.0002930
 3.2457  3081.0  0.0849       1.823   0.0002924
 3.2436  3083.0  0.0849       1.823   0.0002918
 3.2415  3085.0  0.0849       1.823   0.0002911
 3.2394  3087.0  0.0850       1.823   0.0002905
 3.2373  3089.0  0.0850       1.823   0.0002899
 3.2352  3091.0  0.0850       1.823   0.0002893
 3.2331  3093.0  0.0850       1.823   0.0002887
 3.2310  3095.0  0.0850       1.823   0.0002881
 3.2289  3097.0  0.0850       1.823   0.0002875
 3.2268  3099.0  0.0850       1.823   0.0002869
 3.2248  3101.0  0.0850       1.823   0.0002863
 3.2227  3103.0  0.0850       1.823   0.0002857
 3.2206  3105.0  0.0850       1.823   0.0002851
 3.2185  3107.0  0.0850       1.823   0.0002845
 3.2165  3109.0  0.0851       1.823   0.0002839
 3.2144  3111.0  0.0851       1.823   0.0002833
 3.2123  3113.0  0.0851       1.824   0.0002827
 3.2103  3115.0  0.0851       1.824   0.0002821
 3.2082  3117.0  0.0851       1.824   0.0002815
 3.2062  3119.0  0.0851       1.824   0.0002809
 3.2041  3121.0  0.0851       1.824   0.0002803
 3.2020  3123.0  0.0851       1.824   0.0002797
 3.2000  3125.0  0.0851       1.824   0.0002792
 3.1980  3127.0  0.0851       1.824   0.0002786
 3.1959  3129.0  0.0851       1.824   0.0002780
 3.1939  3131.0  0.0851       1.824   0.0002774
 3.1918  3133.0  0.0852       1.824   0.0002768
 3.1898  3135.0  0.0852       1.824   0.0002763
 3.1878  3137.0  0.0852       1.824   0.0002757
 3.1857  3139.0  0.0852       1.824   0.0002751
 3.1837  3141.0  0.0852       1.824   0.0002745
 3.1817  3143.0  0.0852       1.824   0.0002740
 3.1797  3145.0  0.0852       1.824   0.0002734
 3.1776  3147.0  0.0852       1.825   0.0002728
 3.1756  3149.0  0.0852       1.825   0.0002723
 3.1736  3151.0  0.0852       1.825   0.0002717
 3.1716  3153.0  0.0852       1.825   0.0002712
 3.1696  3155.0  0.0852       1.825   0.0002706
 3.1676  3157.0  0.0853       1.825   0.0002700
 3.1656  3159.0  0.0853       1.825   0.0002695
 3.1636  3161.0  0.0853       1.825   0.0002689
 3.1616  3163.0  0.0853       1.825   0.0002684
 3.1596  3165.0  0.0853       1.825   0.0002678
 3.1576  3167.0  0.0853       1.825   0.0002673
 3.1556  3169.0  0.0853       1.825   0.0002667
 3.1536  3171.0  0.0853       1.825   0.0002662
 3.1516  3173.0  0.0853       1.825   0.0002656
 3.1496  3175.0  0.0853       1.825   0.0002651
 3.1476  3177.0  0.0853       1.825   0.0002645
 3.1456  3179.0  0.0853       1.825   0.0002640
 3.1437  3181.0  0.0854       1.825   0.0002635
 3.1417  3183.0  0.0854       1.826   0.0002629
 3.1397  3185.0  0.0854       1.826   0.0002624
 3.1377  3187.0  0.0854       1.826   0.0002618
 3.1358  3189.0  0.0854       1.826   0.0002613
 3.1338  3191.0  0.0854       1.826   0.0002608
 3.1319  3193.0  0.0854       1.826   0.0002603
 3.1299  3195.0  0.0854       1.826   0.0002597
 3.1279  3197.0  0.0854       1.826   0.0002592
 3.1260  3199.0  0.0854       1.826   0.0002587
 3.1240  3201.0  0.0854       1.826   0.0002581
 3.1221  3203.0  0.0854       1.826   0.0002576
 3.1201  3205.0  0.0854       1.826   0.0002571
 3.1182  3207.0  0.0855       1.826   0.0002566
 3.1162  3209.0  0.0855       1.826   0.0002561
 3.1143  3211.0  0.0855       1.826   0.0002555
 3.1124  3213.0  0.0855       1.826   0.0002550
 3.1104  3215.0  0.0855       1.826   0.0002545
 3.1085  3217.0  0.0855       1.826   0.0002540
 3.1066  3219.0  0.0855       1.826   0.0002535
 3.1046  3221.0  0.0855       1.827   0.0002530
 3.1027  3223.0  0.0855       1.827   0.0002525
 3.1008  3225.0  0.0855       1.827   0.0002520
 3.0989  3227.0  0.0855       1.827   0.0002515
 3.0969  3229.0  0.0855       1.827   0.0002509
 3.0950  3231.0  0.0855       1.827   0.0002504
 3.0931  3233.0  0.0856       1.827   0.0002499
 3.0912  3235.0  0.0856       1.827   0.0002494
 3.0893  3237.0  0.0856       1.827   0.0002489
 3.0874  3239.0  0.0856       1.827   0.0002484
 3.0855  3241.0  0.0856       1.827   0.0002479
 3.0836  3243.0  0.0856       1.827   0.0002475
 3.0817  3245.0  0.0856       1.827   0.0002470
 3.0798  3247.0  0.0856       1.827   0.0002465
 3.0779  3249.0  0.0856       1.827   0.0002460
 3.0760  3251.0  0.0856       1.827   0.0002455
 3.0741  3253.0  0.0856       1.827   0.0002450
 3.0722  3255.0  0.0856       1.827   0.0002445
 3.0703  3257.0  0.0856       1.827   0.0002440
 3.0684  3259.0  0.0856       1.827   0.0002435
 3.0665  3261.0  0.0857       1.828   0.0002431
 3.0647  3263.0  0.0857       1.828   0.0002426
 3.0628  3265.0  0.0857       1.828   0.0002421
 3.0609  3267.0  0.0857       1.828   0.0002416
 3.0590  3269.0  0.0857       1.828   0.0002411
 3.0572  3271.0  0.0857       1.828   0.0002407
 3.0553  3273.0  0.0857       1.828   0.0002402
 3.0534  3275.0  0.0857       1.828   0.0002397
 3.0516  3277.0  0.0857       1.828   0.0002392
 3.0497  3279.0  0.0857       1.828   0.0002388
 3.0479  3281.0  0.0857       1.828   0.0002383
 3.0460  3283.0  0.0857       1.828   0.0002378
 3.0441  3285.0  0.0857       1.828   0.0002374
 3.0423  3287.0  0.0858       1.828   0.0002369
 3.0404  3289.0  0.0858       1.828   0.0002364
 3.0386  3291.0  0.0858       1.828   0.0002360
 3.0367  3293.0  0.0858       1.828   0.0002355
 3.0349  3295.0  0.0858       1.828   0.0002350
 3.0331  3297.0  0.0858       1.828   0.0002346
 3.0312  3299.0  0.0858       1.828   0.0002341
 3.0294  3301.0  0.0858       1.829   0.0002337
 3.0276  3303.0  0.0858       1.829   0.0002332
 3.0257  3305.0  0.0858       1.829   0.0002327
 3.0239  3307.0  0.0858       1.829   0.0002323
 3.0221  3309.0  0.0858       1.829   0.0002318
 3.0202  3311.0  0.0858       1.829   0.0002314
 3.0184  3313.0  0.0858       1.829   0.0002309
 3.0166  3315.0  0.0859       1.829   0.0002305
 3.0148  3317.0  0.0859       1.829   0.0002300
 3.0130  3319.0  0.0859       1.829   0.0002296
 3.0111  3321.0  0.0859       1.829   0.0002291
 3.0093  3323.0  0.0859       1.829   0.0002287
 3.0075  3325.0  0.0859       1.829   0.0002282
 3.0057  3327.0  0.0859       1.829   0.0002278
 3.0039  3329.0  0.0859       1.829   0.0002274
 3.0021  3331.0  0.0859       1.829   0.0002269
 3.0003  3333.0  0.0859       1.829   0.0002265
 2.9985  3335.0  0.0859       1.829   0.0002260
 2.9967  3337.0  0.0859       1.829   0.0002256
 2.9949  3339.0  0.0859       1.829   0.0002252
 2.9931  3341.0  0.0859       1.829   0.0002247
 2.9913  3343.0  0.0859       1.830   0.0002243
 2.9895  3345.0  0.0860       1.830   0.0002239
 2.9878  3347.0  0.0860       1.830   0.0002234
 2.9860  3349.0  0.0860       1.830   0.0002230
 2.9842  3351.0  0.0860       1.830   0.0002226
 2.9824  3353.0  0.0860       1.830   0.0002222
 2.9806  3355.0  0.0860       1.830   0.0002217
 2.9789  3357.0  0.0860       1.830   0.0002213
 2.9771  3359.0  0.0860       1.830   0.0002209
 2.9753  3361.0  0.0860       1.830   0.0002205
 2.9735  3363.0  0.0860       1.830   0.0002200
