Darapskite optical constants from Roush, J. Geophys.
Res., 101, 2215-2224, 1996.  Range of validity is given
as 5-17 micrometers
  wavelength  calc. ref.  real index  imag. index
 6.3007E+00  1.4015E-02  1.2667E+00   1.2726E-02
 6.3084E+00  1.3867E-02  1.2651E+00   1.2619E-02
 6.3160E+00  1.3720E-02  1.2635E+00   1.2538E-02
 6.3238E+00  1.3574E-02  1.2619E+00   1.2478E-02
 6.3315E+00  1.3428E-02  1.2603E+00   1.2439E-02
 6.3392E+00  1.3283E-02  1.2587E+00   1.2420E-02
 6.3470E+00  1.3138E-02  1.2571E+00   1.2420E-02
 6.3548E+00  1.2993E-02  1.2555E+00   1.2437E-02
 6.3625E+00  1.2849E-02  1.2539E+00   1.2471E-02
 6.3704E+00  1.2705E-02  1.2522E+00   1.2521E-02
 6.3782E+00  1.2560E-02  1.2506E+00   1.2586E-02
 6.3861E+00  1.2414E-02  1.2490E+00   1.2666E-02
 6.3939E+00  1.2269E-02  1.2473E+00   1.2761E-02
 6.4018E+00  1.2123E-02  1.2456E+00   1.2871E-02
 6.4098E+00  1.1976E-02  1.2439E+00   1.2994E-02
 6.4177E+00  1.1829E-02  1.2422E+00   1.3131E-02
 6.4256E+00  1.1681E-02  1.2405E+00   1.3282E-02
 6.4336E+00  1.1531E-02  1.2388E+00   1.3448E-02
 6.4416E+00  1.1381E-02  1.2370E+00   1.3627E-02
 6.4496E+00  1.1230E-02  1.2352E+00   1.3821E-02
 6.4577E+00  1.1077E-02  1.2334E+00   1.4029E-02
 6.4657E+00  1.0924E-02  1.2316E+00   1.4251E-02
 6.4737E+00  1.0769E-02  1.2297E+00   1.4490E-02
 6.4818E+00  1.0613E-02  1.2278E+00   1.4744E-02
 6.4900E+00  1.0455E-02  1.2259E+00   1.5014E-02
 6.4981E+00  1.0295E-02  1.2239E+00   1.5301E-02
 6.5063E+00  1.0134E-02  1.2219E+00   1.5605E-02
 6.5145E+00  9.9708E-03  1.2199E+00   1.5928E-02
 6.5226E+00  9.8071E-03  1.2178E+00   1.6267E-02
 6.5308E+00  9.6403E-03  1.2157E+00   1.6629E-02
 6.5391E+00  9.4717E-03  1.2136E+00   1.7012E-02
 6.5473E+00  9.3012E-03  1.2114E+00   1.7416E-02
 6.5556E+00  9.1286E-03  1.2091E+00   1.7844E-02
 6.5639E+00  8.9537E-03  1.2068E+00   1.8298E-02
 6.5722E+00  8.7777E-03  1.2045E+00   1.8775E-02
 6.5805E+00  8.5984E-03  1.2021E+00   1.9283E-02
 6.5889E+00  8.4168E-03  1.1997E+00   1.9822E-02
 6.5973E+00  8.2329E-03  1.1972E+00   2.0393E-02
 6.6057E+00  8.0466E-03  1.1946E+00   2.0999E-02
 6.6142E+00  7.8580E-03  1.1920E+00   2.1642E-02
 6.6226E+00  7.6669E-03  1.1893E+00   2.2326E-02
 6.6310E+00  7.4741E-03  1.1865E+00   2.3050E-02
 6.6395E+00  7.2782E-03  1.1837E+00   2.3825E-02
 6.6480E+00  7.0797E-03  1.1807E+00   2.4652E-02
 6.6566E+00  6.8789E-03  1.1777E+00   2.5536E-02
 6.6652E+00  6.6756E-03  1.1746E+00   2.6482E-02
 6.6737E+00  6.4704E-03  1.1714E+00   2.7495E-02
 6.6823E+00  6.2642E-03  1.1682E+00   2.8577E-02
 6.6909E+00  6.0550E-03  1.1648E+00   2.9747E-02
 6.6996E+00  5.8443E-03  1.1613E+00   3.1007E-02
 6.7083E+00  5.6322E-03  1.1577E+00   3.2370E-02
 6.7169E+00  5.4196E-03  1.1539E+00   3.3842E-02
 6.7257E+00  5.2066E-03  1.1501E+00   3.5441E-02
 6.7344E+00  4.9942E-03  1.1461E+00   3.7179E-02
 6.7431E+00  4.7843E-03  1.1420E+00   3.9066E-02
 6.7519E+00  4.5757E-03  1.1377E+00   4.1139E-02
 6.7607E+00  4.3712E-03  1.1333E+00   4.3412E-02
 6.7696E+00  4.1725E-03  1.1287E+00   4.5912E-02
 6.7784E+00  3.9817E-03  1.1240E+00   4.8672E-02
 6.7873E+00  3.8018E-03  1.1191E+00   5.1726E-02
 6.7962E+00  3.6370E-03  1.1141E+00   5.5100E-02
 6.8051E+00  3.4904E-03  1.1089E+00   5.8873E-02
 6.8140E+00  3.3680E-03  1.1036E+00   6.3091E-02
 6.8230E+00  3.2770E-03  1.0982E+00   6.7815E-02
 6.8320E+00  3.2259E-03  1.0927E+00   7.3125E-02
 6.8410E+00  3.2253E-03  1.0873E+00   7.9096E-02
 6.8501E+00  3.2883E-03  1.0819E+00   8.5824E-02
 6.8591E+00  3.4289E-03  1.0767E+00   9.3347E-02
 6.8682E+00  3.6661E-03  1.0719E+00   1.0183E-01
 6.8773E+00  4.0184E-03  1.0677E+00   1.1131E-01
 6.8864E+00  4.5042E-03  1.0644E+00   1.2179E-01
 6.8956E+00  5.1384E-03  1.0622E+00   1.3321E-01
 6.9048E+00  5.9281E-03  1.0617E+00   1.4540E-01
 6.9140E+00  6.8587E-03  1.0632E+00   1.5794E-01
 6.9232E+00  7.9064E-03  1.0670E+00   1.7039E-01
 6.9325E+00  9.0108E-03  1.0732E+00   1.8197E-01
 6.9417E+00  1.0084E-02  1.0817E+00   1.9177E-01
 6.9511E+00  1.1034E-02  1.0920E+00   1.9898E-01
 6.9604E+00  1.1768E-02  1.1032E+00   2.0296E-01
 6.9698E+00  1.2225E-02  1.1140E+00   2.0353E-01
 6.9791E+00  1.2385E-02  1.1234E+00   2.0100E-01
 6.9885E+00  1.2270E-02  1.1305E+00   1.9603E-01
 6.9980E+00  1.1927E-02  1.1348E+00   1.8955E-01
 7.0074E+00  1.1419E-02  1.1362E+00   1.8245E-01
 7.0169E+00  1.0810E-02  1.1348E+00   1.7551E-01
 7.0264E+00  1.0156E-02  1.1310E+00   1.6931E-01
 7.0359E+00  9.5094E-03  1.1252E+00   1.6426E-01
 7.0455E+00  8.8985E-03  1.1176E+00   1.6052E-01
 7.0551E+00  8.3581E-03  1.1088E+00   1.5825E-01
 7.0647E+00  7.9129E-03  1.0988E+00   1.5750E-01
 7.0743E+00  7.5872E-03  1.0880E+00   1.5831E-01
 7.0840E+00  7.4056E-03  1.0764E+00   1.6070E-01
 7.0937E+00  7.3957E-03  1.0642E+00   1.6470E-01
 7.1034E+00  7.5887E-03  1.0515E+00   1.7035E-01
 7.1131E+00  8.0266E-03  1.0384E+00   1.7781E-01
 7.1229E+00  8.7591E-03  1.0248E+00   1.8716E-01
 7.1327E+00  9.8481E-03  1.0109E+00   1.9860E-01
 7.1425E+00  1.1368E-02  9.9696E-01   2.1231E-01
 7.1524E+00  1.3411E-02  9.8300E-01   2.2856E-01
 7.1623E+00  1.6068E-02  9.6940E-01   2.4752E-01
 7.1722E+00  1.9482E-02  9.5636E-01   2.6970E-01
 7.1821E+00  2.3768E-02  9.4443E-01   2.9531E-01
 7.1921E+00  2.9042E-02  9.3425E-01   3.2465E-01
 7.2021E+00  3.5384E-02  9.2661E-01   3.5789E-01
 7.2121E+00  4.2805E-02  9.2249E-01   3.9502E-01
 7.2222E+00  5.1240E-02  9.2298E-01   4.3590E-01
 7.2322E+00  6.0416E-02  9.2922E-01   4.7967E-01
 7.2423E+00  7.0133E-02  9.4244E-01   5.2603E-01
 7.2524E+00  7.9921E-02  9.6369E-01   5.7350E-01
 7.2626E+00  8.9312E-02  9.9383E-01   6.2050E-01
 7.2728E+00  9.7837E-02  1.0334E+00   6.6502E-01
 7.2830E+00  1.0510E-01  1.0824E+00   7.0483E-01
 7.2932E+00  1.1075E-01  1.1402E+00   7.3724E-01
 7.3035E+00  1.1464E-01  1.2060E+00   7.5995E-01
 7.3138E+00  1.1668E-01  1.2771E+00   7.7035E-01
 7.3241E+00  1.1690E-01  1.3504E+00   7.6674E-01
 7.3345E+00  1.1548E-01  1.4216E+00   7.4863E-01
 7.3449E+00  1.1269E-01  1.4868E+00   7.1716E-01
 7.3553E+00  1.0884E-01  1.5426E+00   6.7482E-01
 7.3657E+00  1.0431E-01  1.5868E+00   6.2549E-01
 7.3762E+00  9.9347E-02  1.6192E+00   5.7232E-01
 7.3867E+00  9.4233E-02  1.6403E+00   5.1891E-01
 7.3973E+00  8.9150E-02  1.6518E+00   4.6761E-01
 7.4078E+00  8.4233E-02  1.6555E+00   4.1999E-01
 7.4184E+00  7.9566E-02  1.6532E+00   3.7685E-01
 7.4291E+00  7.5182E-02  1.6467E+00   3.3831E-01
 7.4397E+00  7.1121E-02  1.6372E+00   3.0445E-01
 7.4504E+00  6.7335E-02  1.6257E+00   2.7453E-01
 7.4611E+00  6.3836E-02  1.6130E+00   2.4835E-01
 7.4719E+00  6.0605E-02  1.5997E+00   2.2546E-01
 7.4827E+00  5.7620E-02  1.5860E+00   2.0545E-01
 7.4935E+00  5.4861E-02  1.5723E+00   1.8791E-01
 7.5043E+00  5.2318E-02  1.5588E+00   1.7259E-01
 7.5152E+00  4.9947E-02  1.5456E+00   1.5904E-01
 7.5261E+00  4.7740E-02  1.5327E+00   1.4708E-01
 7.5370E+00  4.5685E-02  1.5201E+00   1.3651E-01
 7.5480E+00  4.3764E-02  1.5080E+00   1.2712E-01
 7.5590E+00  4.1962E-02  1.4962E+00   1.1876E-01
 7.5701E+00  4.0271E-02  1.4849E+00   1.1132E-01
 7.5811E+00  3.8686E-02  1.4739E+00   1.0469E-01
 7.5922E+00  3.7180E-02  1.4633E+00   9.8719E-02
 7.6033E+00  3.5756E-02  1.4530E+00   9.3356E-02
 7.6145E+00  3.4403E-02  1.4430E+00   8.8530E-02
 7.6257E+00  3.3116E-02  1.4333E+00   8.4178E-02
 7.6370E+00  3.1888E-02  1.4239E+00   8.0250E-02
 7.6482E+00  3.0721E-02  1.4148E+00   7.6718E-02
 7.6595E+00  2.9596E-02  1.4059E+00   7.3504E-02
 7.6708E+00  2.8515E-02  1.3971E+00   7.0596E-02
 7.6822E+00  2.7475E-02  1.3886E+00   6.7963E-02
 7.6936E+00  2.6471E-02  1.3802E+00   6.5579E-02
 7.7050E+00  2.5502E-02  1.3720E+00   6.3423E-02
 7.7165E+00  2.4562E-02  1.3639E+00   6.1473E-02
 7.7280E+00  2.3655E-02  1.3560E+00   5.9724E-02
 7.7395E+00  2.2769E-02  1.3481E+00   5.8141E-02
 7.7511E+00  2.1906E-02  1.3403E+00   5.6720E-02
 7.7627E+00  2.1065E-02  1.3325E+00   5.5451E-02
 7.7744E+00  2.0242E-02  1.3249E+00   5.4323E-02
 7.7860E+00  1.9437E-02  1.3172E+00   5.3329E-02
 7.7977E+00  1.8653E-02  1.3096E+00   5.2464E-02
 7.8095E+00  1.7879E-02  1.3021E+00   5.1714E-02
 7.8212E+00  1.7119E-02  1.2944E+00   5.1077E-02
 7.8331E+00  1.6371E-02  1.2868E+00   5.0551E-02
 7.8449E+00  1.5635E-02  1.2792E+00   5.0130E-02
 7.8568E+00  1.4909E-02  1.2715E+00   4.9813E-02
 7.8688E+00  1.4193E-02  1.2638E+00   4.9597E-02
 7.8807E+00  1.3490E-02  1.2560E+00   4.9481E-02
 7.8927E+00  1.2792E-02  1.2481E+00   4.9463E-02
 7.9047E+00  1.2103E-02  1.2402E+00   4.9545E-02
 7.9168E+00  1.1422E-02  1.2321E+00   4.9727E-02
 7.9289E+00  1.0749E-02  1.2239E+00   5.0010E-02
 7.9410E+00  1.0084E-02  1.2155E+00   5.0398E-02
 7.9532E+00  9.4323E-03  1.2070E+00   5.0889E-02
 7.9654E+00  8.7852E-03  1.1984E+00   5.1493E-02
 7.9777E+00  8.1485E-03  1.1895E+00   5.2212E-02
 7.9900E+00  7.5225E-03  1.1804E+00   5.3052E-02
 8.0023E+00  6.9082E-03  1.1711E+00   5.4021E-02
 8.0147E+00  6.3088E-03  1.1615E+00   5.5125E-02
 8.0271E+00  5.7250E-03  1.1517E+00   5.6375E-02
 8.0395E+00  5.1632E-03  1.1416E+00   5.7773E-02
 8.0520E+00  4.6207E-03  1.1312E+00   5.9346E-02
 8.0645E+00  4.1042E-03  1.1204E+00   6.1105E-02
 8.0771E+00  3.6196E-03  1.1092E+00   6.3063E-02
 8.0897E+00  3.1726E-03  1.0976E+00   6.5243E-02
 8.1023E+00  2.7709E-03  1.0855E+00   6.7666E-02
 8.1150E+00  2.4255E-03  1.0730E+00   7.0344E-02
 8.1277E+00  2.1442E-03  1.0600E+00   7.3340E-02
 8.1405E+00  1.9430E-03  1.0463E+00   7.6674E-02
 8.1533E+00  1.8395E-03  1.0320E+00   8.0393E-02
 8.1661E+00  1.8553E-03  1.0170E+00   8.4546E-02
 8.1790E+00  2.0174E-03  1.0012E+00   8.9196E-02
 8.1920E+00  2.3597E-03  9.8463E-01   9.4416E-02
 8.2049E+00  2.9216E-03  9.6723E-01   1.0027E-01
 8.2179E+00  3.7620E-03  9.4876E-01   1.0691E-01
 8.2309E+00  4.9486E-03  9.2920E-01   1.1446E-01
 8.2440E+00  6.5679E-03  9.0849E-01   1.2306E-01
 8.2572E+00  8.7362E-03  8.8648E-01   1.3292E-01
 8.2703E+00  1.1600E-02  8.6311E-01   1.4429E-01
 8.2835E+00  1.5328E-02  8.3840E-01   1.5741E-01
 8.2968E+00  2.0213E-02  8.1201E-01   1.7280E-01
 8.3101E+00  2.6554E-02  7.8407E-01   1.9089E-01
 8.3234E+00  3.4751E-02  7.5463E-01   2.1225E-01
 8.3368E+00  4.5316E-02  7.2386E-01   2.3765E-01
 8.3502E+00  5.8771E-02  6.9225E-01   2.6787E-01
 8.3637E+00  7.5630E-02  6.6054E-01   3.0381E-01
 8.3772E+00  9.6008E-02  6.3012E-01   3.4592E-01
 8.3907E+00  1.1985E-01  6.0226E-01   3.9498E-01
 8.4044E+00  1.4607E-01  5.7893E-01   4.5042E-01
 8.4180E+00  1.7318E-01  5.6169E-01   5.1123E-01
 8.4317E+00  1.9960E-01  5.5159E-01   5.7598E-01
 8.4454E+00  2.2396E-01  5.4907E-01   6.4316E-01
 8.4592E+00  2.4522E-01  5.5414E-01   7.1095E-01
 8.4730E+00  2.6310E-01  5.6671E-01   7.7905E-01
 8.4869E+00  2.7725E-01  5.8653E-01   8.4588E-01
 8.5008E+00  2.8771E-01  6.1332E-01   9.1051E-01
 8.5148E+00  2.9469E-01  6.4649E-01   9.7166E-01
 8.5288E+00  2.9863E-01  6.8503E-01   1.0281E+00
 8.5428E+00  3.0026E-01  7.2732E-01   1.0790E+00
 8.5569E+00  3.0059E-01  7.7064E-01   1.1239E+00
 8.5710E+00  3.0102E-01  8.1276E-01   1.1646E+00
 8.5852E+00  3.0310E-01  8.5132E-01   1.2045E+00
 8.5995E+00  3.0826E-01  8.8668E-01   1.2490E+00
 8.6138E+00  3.1695E-01  9.2343E-01   1.3041E+00
 8.6281E+00  3.2774E-01  9.7172E-01   1.3737E+00
 8.6425E+00  3.3661E-01  1.0461E+00   1.4542E+00
 8.6569E+00  3.3789E-01  1.1632E+00   1.5304E+00
 8.6714E+00  3.2630E-01  1.3283E+00   1.5685E+00
 8.6859E+00  3.0038E-01  1.5137E+00   1.5267E+00
 8.7005E+00  2.6480E-01  1.6525E+00   1.3964E+00
 8.7151E+00  2.2832E-01  1.6926E+00   1.2323E+00
 8.7298E+00  1.9926E-01  1.6431E+00   1.1032E+00
 8.7445E+00  1.8361E-01  1.5463E+00   1.0429E+00
 8.7592E+00  1.8607E-01  1.4404E+00   1.0573E+00
 8.7741E+00  2.0902E-01  1.3599E+00   1.1412E+00
 8.7890E+00  2.4599E-01  1.3373E+00   1.2750E+00
 8.8039E+00  2.8067E-01  1.3945E+00   1.4196E+00
 8.8189E+00  2.9827E-01  1.5216E+00   1.5199E+00
 8.8338E+00  2.9856E-01  1.6555E+00   1.5441E+00
 8.8489E+00  2.9651E-01  1.7364E+00   1.5430E+00
 8.8641E+00  3.0645E-01  1.7937E+00   1.5925E+00
 8.8793E+00  3.2626E-01  1.9090E+00   1.6935E+00
 8.8945E+00  3.4238E-01  2.1284E+00   1.7766E+00
 8.9098E+00  3.4496E-01  2.4278E+00   1.7532E+00
 8.9251E+00  3.3331E-01  2.7115E+00   1.5784E+00
 8.9405E+00  3.1280E-01  2.8820E+00   1.3051E+00
 8.9559E+00  2.8930E-01  2.9260E+00   1.0258E+00
 8.9714E+00  2.6675E-01  2.8881E+00   7.9666E-01
 8.9870E+00  2.4665E-01  2.8143E+00   6.2509E-01
 9.0026E+00  2.2923E-01  2.7306E+00   4.9980E-01
 9.0183E+00  2.1424E-01  2.6489E+00   4.0782E-01
 9.0339E+00  2.0138E-01  2.5738E+00   3.3952E-01
 9.0497E+00  1.9015E-01  2.5057E+00   2.8722E-01
 9.0655E+00  1.8035E-01  2.4446E+00   2.4660E-01
 9.0814E+00  1.7172E-01  2.3900E+00   2.1447E-01
 9.0974E+00  1.6406E-01  2.3411E+00   1.8859E-01
 9.1134E+00  1.5723E-01  2.2971E+00   1.6743E-01
 9.1294E+00  1.5109E-01  2.2573E+00   1.4989E-01
 9.1455E+00  1.4557E-01  2.2214E+00   1.3524E-01
 9.1616E+00  1.4053E-01  2.1885E+00   1.2275E-01
 9.1778E+00  1.3593E-01  2.1585E+00   1.1204E-01
 9.1941E+00  1.3172E-01  2.1308E+00   1.0280E-01
 9.2105E+00  1.2784E-01  2.1054E+00   9.4744E-02
 9.2269E+00  1.2426E-01  2.0818E+00   8.7682E-02
 9.2433E+00  1.2094E-01  2.0599E+00   8.1448E-02
 9.2598E+00  1.1787E-01  2.0397E+00   7.5941E-02
 9.2764E+00  1.1499E-01  2.0207E+00   7.0996E-02
 9.2930E+00  1.1231E-01  2.0029E+00   6.6561E-02
 9.3097E+00  1.0979E-01  1.9862E+00   6.2565E-02
 9.3264E+00  1.0742E-01  1.9705E+00   5.8952E-02
 9.3433E+00  1.0520E-01  1.9557E+00   5.5668E-02
 9.3600E+00  1.0311E-01  1.9418E+00   5.2691E-02
 9.3770E+00  1.0113E-01  1.9286E+00   4.9953E-02
 9.3940E+00  9.9255E-02  1.9160E+00   4.7442E-02
 9.4111E+00  9.7477E-02  1.9041E+00   4.5132E-02
 9.4282E+00  9.5790E-02  1.8928E+00   4.3002E-02
 9.4454E+00  9.4186E-02  1.8820E+00   4.1033E-02
 9.4626E+00  9.2658E-02  1.8718E+00   3.9208E-02
 9.4798E+00  9.1210E-02  1.8620E+00   3.7522E-02
 9.4972E+00  8.9820E-02  1.8526E+00   3.5943E-02
 9.5147E+00  8.8491E-02  1.8437E+00   3.4472E-02
 9.5322E+00  8.7220E-02  1.8351E+00   3.3098E-02
 9.5497E+00  8.6002E-02  1.8268E+00   3.1812E-02
 9.5674E+00  8.4835E-02  1.8189E+00   3.0607E-02
 9.5850E+00  8.3720E-02  1.8113E+00   2.9481E-02
 9.6027E+00  8.2643E-02  1.8040E+00   2.8417E-02
 9.6206E+00  8.1606E-02  1.7969E+00   2.7415E-02
 9.6385E+00  8.0609E-02  1.7901E+00   2.6472E-02
 9.6564E+00  7.9648E-02  1.7836E+00   2.5582E-02
 9.6745E+00  7.8721E-02  1.7772E+00   2.4742E-02
 9.6926E+00  7.7826E-02  1.7711E+00   2.3947E-02
 9.7106E+00  7.6965E-02  1.7652E+00   2.3200E-02
 9.7289E+00  7.6128E-02  1.7594E+00   2.2488E-02
 9.7472E+00  7.5318E-02  1.7538E+00   2.1815E-02
 9.7655E+00  7.4532E-02  1.7484E+00   2.1178E-02
 9.7840E+00  7.3770E-02  1.7431E+00   2.0576E-02
 9.8025E+00  7.3029E-02  1.7380E+00   2.0007E-02
 9.8210E+00  7.2311E-02  1.7330E+00   1.9474E-02
 9.8396E+00  7.1607E-02  1.7281E+00   1.8972E-02
 9.8583E+00  7.0919E-02  1.7234E+00   1.8504E-02
 9.8771E+00  7.0244E-02  1.7187E+00   1.8077E-02
 9.8960E+00  6.9578E-02  1.7140E+00   1.7698E-02
 9.9149E+00  6.8916E-02  1.7094E+00   1.7383E-02
 9.9339E+00  6.8252E-02  1.7048E+00   1.7167E-02
 9.9529E+00  6.7577E-02  1.7000E+00   1.7127E-02
 9.9721E+00  6.6862E-02  1.6950E+00   1.7460E-02
 9.9913E+00  6.6082E-02  1.6894E+00   1.8773E-02
 1.0011E+01  6.5304E-02  1.6838E+00   2.3221E-02
 1.0030E+01  6.5799E-02  1.6868E+00   3.2804E-02
 1.0049E+01  6.6923E-02  1.6951E+00   2.5288E-02
 1.0069E+01  6.6218E-02  1.6904E+00   1.8262E-02
 1.0088E+01  6.5449E-02  1.6851E+00   1.5694E-02
 1.0108E+01  6.4795E-02  1.6805E+00   1.4493E-02
 1.0128E+01  6.4217E-02  1.6764E+00   1.3769E-02
 1.0148E+01  6.3687E-02  1.6727E+00   1.3251E-02
 1.0168E+01  6.3191E-02  1.6692E+00   1.2839E-02
 1.0188E+01  6.2720E-02  1.6658E+00   1.2487E-02
 1.0208E+01  6.2269E-02  1.6626E+00   1.2174E-02
 1.0228E+01  6.1834E-02  1.6596E+00   1.1888E-02
 1.0248E+01  6.1414E-02  1.6566E+00   1.1623E-02
 1.0268E+01  6.1006E-02  1.6537E+00   1.1373E-02
 1.0289E+01  6.0610E-02  1.6508E+00   1.1137E-02
 1.0309E+01  6.0223E-02  1.6481E+00   1.0913E-02
 1.0330E+01  5.9847E-02  1.6454E+00   1.0698E-02
 1.0350E+01  5.9479E-02  1.6428E+00   1.0492E-02
 1.0371E+01  5.9120E-02  1.6402E+00   1.0295E-02
 1.0392E+01  5.8768E-02  1.6377E+00   1.0105E-02
 1.0413E+01  5.8424E-02  1.6352E+00   9.9217E-03
 1.0434E+01  5.8087E-02  1.6328E+00   9.7451E-03
 1.0455E+01  5.7757E-02  1.6304E+00   9.5743E-03
 1.0476E+01  5.7433E-02  1.6281E+00   9.4095E-03
 1.0497E+01  5.7115E-02  1.6258E+00   9.2500E-03
 1.0518E+01  5.6804E-02  1.6235E+00   9.0958E-03
 1.0540E+01  5.6498E-02  1.6213E+00   8.9464E-03
 1.0561E+01  5.6197E-02  1.6191E+00   8.8018E-03
 1.0583E+01  5.5902E-02  1.6170E+00   8.6615E-03
 1.0604E+01  5.5612E-02  1.6149E+00   8.5259E-03
 1.0626E+01  5.5325E-02  1.6128E+00   8.3938E-03
 1.0648E+01  5.5045E-02  1.6108E+00   8.2661E-03
 1.0670E+01  5.4769E-02  1.6088E+00   8.1423E-03
 1.0692E+01  5.4497E-02  1.6068E+00   8.0220E-03
 1.0714E+01  5.4229E-02  1.6049E+00   7.9053E-03
 1.0736E+01  5.3965E-02  1.6029E+00   7.7919E-03
 1.0758E+01  5.3706E-02  1.6010E+00   7.6823E-03
 1.0781E+01  5.3449E-02  1.5992E+00   7.5754E-03
 1.0803E+01  5.3196E-02  1.5973E+00   7.4715E-03
 1.0826E+01  5.2947E-02  1.5955E+00   7.3711E-03
 1.0848E+01  5.2701E-02  1.5937E+00   7.2731E-03
 1.0871E+01  5.2459E-02  1.5919E+00   7.1782E-03
 1.0894E+01  5.2219E-02  1.5902E+00   7.0861E-03
 1.0917E+01  5.1982E-02  1.5884E+00   6.9962E-03
 1.0940E+01  5.1748E-02  1.5867E+00   6.9093E-03
 1.0963E+01  5.1517E-02  1.5850E+00   6.8248E-03
 1.0986E+01  5.1288E-02  1.5833E+00   6.7424E-03
 1.1009E+01  5.1062E-02  1.5817E+00   6.6628E-03
 1.1033E+01  5.0838E-02  1.5800E+00   6.5854E-03
 1.1056E+01  5.0617E-02  1.5784E+00   6.5103E-03
 1.1080E+01  5.0397E-02  1.5767E+00   6.4370E-03
 1.1104E+01  5.0179E-02  1.5751E+00   6.3663E-03
 1.1128E+01  4.9964E-02  1.5735E+00   6.2976E-03
 1.1152E+01  4.9750E-02  1.5720E+00   6.2310E-03
 1.1176E+01  4.9537E-02  1.5704E+00   6.1661E-03
 1.1200E+01  4.9327E-02  1.5688E+00   6.1035E-03
 1.1224E+01  4.9116E-02  1.5672E+00   6.0426E-03
 1.1248E+01  4.8908E-02  1.5657E+00   5.9839E-03
 1.1273E+01  4.8701E-02  1.5642E+00   5.9269E-03
 1.1297E+01  4.8495E-02  1.5626E+00   5.8720E-03
 1.1322E+01  4.8288E-02  1.5611E+00   5.8187E-03
 1.1347E+01  4.8083E-02  1.5595E+00   5.7674E-03
 1.1372E+01  4.7878E-02  1.5580E+00   5.7180E-03
 1.1397E+01  4.7673E-02  1.5565E+00   5.6704E-03
 1.1422E+01  4.7468E-02  1.5549E+00   5.6246E-03
 1.1447E+01  4.7261E-02  1.5534E+00   5.5806E-03
 1.1472E+01  4.7054E-02  1.5518E+00   5.5386E-03
 1.1498E+01  4.6847E-02  1.5503E+00   5.4987E-03
 1.1523E+01  4.6636E-02  1.5487E+00   5.4606E-03
 1.1549E+01  4.6424E-02  1.5471E+00   5.4248E-03
 1.1575E+01  4.6209E-02  1.5455E+00   5.3911E-03
 1.1601E+01  4.5989E-02  1.5438E+00   5.3599E-03
 1.1627E+01  4.5765E-02  1.5421E+00   5.3314E-03
 1.1653E+01  4.5535E-02  1.5404E+00   5.3058E-03
 1.1679E+01  4.5295E-02  1.5386E+00   5.2837E-03
 1.1705E+01  4.5046E-02  1.5367E+00   5.2657E-03
 1.1732E+01  4.4784E-02  1.5347E+00   5.2528E-03
 1.1758E+01  4.4503E-02  1.5326E+00   5.2465E-03
 1.1785E+01  4.4198E-02  1.5302E+00   5.2490E-03
 1.1812E+01  4.3861E-02  1.5277E+00   5.2643E-03
 1.1839E+01  4.3476E-02  1.5247E+00   5.2990E-03
 1.1866E+01  4.3020E-02  1.5212E+00   5.3655E-03
 1.1893E+01  4.2452E-02  1.5169E+00   5.4894E-03
 1.1921E+01  4.1690E-02  1.5110E+00   5.7302E-03
 1.1948E+01  4.0546E-02  1.5021E+00   6.2585E-03
 1.1976E+01  3.8496E-02  1.4861E+00   7.7241E-03
 1.2003E+01  3.3246E-02  1.4437E+00   1.4777E-02
 1.2031E+01  5.1904E-02  1.1585E+00   4.7528E-01
 1.2059E+01  5.8479E-02  1.6353E+00   1.8992E-02
 1.2087E+01  5.0631E-02  1.5785E+00   7.9726E-03
 1.2116E+01  4.8091E-02  1.5596E+00   6.1515E-03
 1.2144E+01  4.6780E-02  1.5498E+00   5.5431E-03
 1.2172E+01  4.5941E-02  1.5435E+00   5.2679E-03
 1.2201E+01  4.5333E-02  1.5389E+00   5.1207E-03
 1.2230E+01  4.4854E-02  1.5352E+00   5.0329E-03
 1.2259E+01  4.4456E-02  1.5322E+00   4.9773E-03
 1.2288E+01  4.4111E-02  1.5296E+00   4.9407E-03
 1.2317E+01  4.3803E-02  1.5272E+00   4.9165E-03
 1.2346E+01  4.3522E-02  1.5251E+00   4.9008E-03
 1.2376E+01  4.3259E-02  1.5231E+00   4.8914E-03
 1.2405E+01  4.3012E-02  1.5212E+00   4.8871E-03
 1.2435E+01  4.2776E-02  1.5194E+00   4.8870E-03
 1.2465E+01  4.2549E-02  1.5176E+00   4.8904E-03
 1.2495E+01  4.2330E-02  1.5159E+00   4.8970E-03
 1.2525E+01  4.2116E-02  1.5143E+00   4.9066E-03
 1.2556E+01  4.1907E-02  1.5127E+00   4.9190E-03
 1.2586E+01  4.1701E-02  1.5111E+00   4.9342E-03
 1.2617E+01  4.1498E-02  1.5095E+00   4.9520E-03
 1.2648E+01  4.1297E-02  1.5080E+00   4.9726E-03
 1.2678E+01  4.1098E-02  1.5064E+00   4.9957E-03
 1.2710E+01  4.0900E-02  1.5049E+00   5.0217E-03
 1.2741E+01  4.0703E-02  1.5034E+00   5.0504E-03
 1.2772E+01  4.0506E-02  1.5018E+00   5.0819E-03
 1.2804E+01  4.0310E-02  1.5003E+00   5.1163E-03
 1.2835E+01  4.0113E-02  1.4988E+00   5.1538E-03
 1.2867E+01  3.9915E-02  1.4972E+00   5.1946E-03
