From Roush 1995, Optical constants of amorphous carbon
in the mid-IR (2.5-25 mm, 4000-400 cm-1), Planet. Space
Sci., 43 (10/11), 1297-1301.

 wavelength  calculated     real      imaginary
  (microns) reflectance     index       index
 6.2027E+00  1.8622E-01  2.1661E+00   7.8897E-01
 6.2102E+00  1.8634E-01  2.1669E+00   7.8933E-01
 6.2176E+00  1.8647E-01  2.1676E+00   7.8969E-01
 6.2251E+00  1.8659E-01  2.1684E+00   7.9006E-01
 6.2325E+00  1.8672E-01  2.1691E+00   7.9042E-01
 6.2401E+00  1.8684E-01  2.1699E+00   7.9079E-01
 6.2476E+00  1.8697E-01  2.1706E+00   7.9115E-01
 6.2551E+00  1.8710E-01  2.1714E+00   7.9152E-01
 6.2626E+00  1.8722E-01  2.1722E+00   7.9188E-01
 6.2702E+00  1.8735E-01  2.1729E+00   7.9225E-01
 6.2778E+00  1.8747E-01  2.1737E+00   7.9262E-01
 6.2854E+00  1.8760E-01  2.1744E+00   7.9299E-01
 6.2931E+00  1.8773E-01  2.1752E+00   7.9336E-01
 6.3007E+00  1.8785E-01  2.1759E+00   7.9373E-01
 6.3084E+00  1.8798E-01  2.1767E+00   7.9410E-01
 6.3160E+00  1.8811E-01  2.1775E+00   7.9447E-01
 6.3238E+00  1.8823E-01  2.1782E+00   7.9484E-01
 6.3315E+00  1.8836E-01  2.1790E+00   7.9521E-01
 6.3392E+00  1.8849E-01  2.1797E+00   7.9559E-01
 6.3470E+00  1.8861E-01  2.1805E+00   7.9596E-01
 6.3548E+00  1.8874E-01  2.1813E+00   7.9634E-01
 6.3625E+00  1.8887E-01  2.1820E+00   7.9671E-01
 6.3704E+00  1.8900E-01  2.1828E+00   7.9709E-01
 6.3782E+00  1.8912E-01  2.1836E+00   7.9747E-01
 6.3861E+00  1.8925E-01  2.1843E+00   7.9784E-01
 6.3939E+00  1.8938E-01  2.1851E+00   7.9822E-01
 6.4018E+00  1.8951E-01  2.1858E+00   7.9860E-01
 6.4098E+00  1.8964E-01  2.1866E+00   7.9899E-01
 6.4177E+00  1.8976E-01  2.1874E+00   7.9937E-01
 6.4256E+00  1.8989E-01  2.1881E+00   7.9975E-01
 6.4336E+00  1.9002E-01  2.1889E+00   8.0014E-01
 6.4416E+00  1.9015E-01  2.1897E+00   8.0052E-01
 6.4496E+00  1.9028E-01  2.1904E+00   8.0091E-01
 6.4577E+00  1.9041E-01  2.1912E+00   8.0129E-01
 6.4657E+00  1.9054E-01  2.1920E+00   8.0168E-01
 6.4737E+00  1.9067E-01  2.1927E+00   8.0207E-01
 6.4818E+00  1.9080E-01  2.1935E+00   8.0246E-01
 6.4900E+00  1.9093E-01  2.1943E+00   8.0285E-01
 6.4981E+00  1.9106E-01  2.1950E+00   8.0325E-01
 6.5063E+00  1.9119E-01  2.1958E+00   8.0364E-01
 6.5145E+00  1.9132E-01  2.1966E+00   8.0404E-01
 6.5226E+00  1.9145E-01  2.1973E+00   8.0443E-01
 6.5308E+00  1.9158E-01  2.1981E+00   8.0483E-01
 6.5391E+00  1.9171E-01  2.1989E+00   8.0523E-01
 6.5473E+00  1.9184E-01  2.1997E+00   8.0563E-01
 6.5556E+00  1.9197E-01  2.2004E+00   8.0603E-01
 6.5639E+00  1.9210E-01  2.2012E+00   8.0643E-01
 6.5722E+00  1.9223E-01  2.2020E+00   8.0684E-01
 6.5805E+00  1.9236E-01  2.2028E+00   8.0724E-01
 6.5889E+00  1.9250E-01  2.2035E+00   8.0765E-01
 6.5973E+00  1.9263E-01  2.2043E+00   8.0806E-01
 6.6057E+00  1.9276E-01  2.2051E+00   8.0847E-01
 6.6142E+00  1.9289E-01  2.2059E+00   8.0888E-01
 6.6226E+00  1.9303E-01  2.2066E+00   8.0929E-01
 6.6310E+00  1.9316E-01  2.2074E+00   8.0971E-01
 6.6395E+00  1.9329E-01  2.2082E+00   8.1012E-01
 6.6480E+00  1.9343E-01  2.2090E+00   8.1054E-01
 6.6566E+00  1.9356E-01  2.2097E+00   8.1096E-01
 6.6652E+00  1.9369E-01  2.2105E+00   8.1138E-01
 6.6737E+00  1.9383E-01  2.2113E+00   8.1180E-01
 6.6823E+00  1.9396E-01  2.2121E+00   8.1223E-01
 6.6909E+00  1.9410E-01  2.2129E+00   8.1265E-01
 6.6996E+00  1.9423E-01  2.2137E+00   8.1308E-01
 6.7083E+00  1.9437E-01  2.2144E+00   8.1351E-01
 6.7169E+00  1.9450E-01  2.2152E+00   8.1394E-01
 6.7257E+00  1.9464E-01  2.2160E+00   8.1438E-01
 6.7344E+00  1.9477E-01  2.2168E+00   8.1481E-01
 6.7431E+00  1.9491E-01  2.2176E+00   8.1525E-01
 6.7519E+00  1.9505E-01  2.2184E+00   8.1569E-01
 6.7607E+00  1.9518E-01  2.2192E+00   8.1613E-01
 6.7696E+00  1.9532E-01  2.2199E+00   8.1657E-01
 6.7784E+00  1.9546E-01  2.2207E+00   8.1701E-01
 6.7873E+00  1.9560E-01  2.2215E+00   8.1746E-01
 6.7962E+00  1.9574E-01  2.2223E+00   8.1791E-01
 6.8051E+00  1.9587E-01  2.2231E+00   8.1836E-01
 6.8140E+00  1.9601E-01  2.2239E+00   8.1881E-01
 6.8230E+00  1.9615E-01  2.2247E+00   8.1927E-01
 6.8320E+00  1.9629E-01  2.2255E+00   8.1973E-01
 6.8410E+00  1.9643E-01  2.2263E+00   8.2019E-01
 6.8501E+00  1.9657E-01  2.2271E+00   8.2065E-01
 6.8591E+00  1.9671E-01  2.2279E+00   8.2111E-01
 6.8682E+00  1.9685E-01  2.2287E+00   8.2158E-01
 6.8773E+00  1.9699E-01  2.2295E+00   8.2205E-01
 6.8864E+00  1.9714E-01  2.2303E+00   8.2252E-01
 6.8956E+00  1.9728E-01  2.2311E+00   8.2299E-01
 6.9048E+00  1.9742E-01  2.2319E+00   8.2347E-01
 6.9140E+00  1.9756E-01  2.2327E+00   8.2395E-01
 6.9232E+00  1.9771E-01  2.2335E+00   8.2443E-01
 6.9325E+00  1.9785E-01  2.2343E+00   8.2491E-01
 6.9417E+00  1.9799E-01  2.2351E+00   8.2540E-01
 6.9511E+00  1.9814E-01  2.2359E+00   8.2589E-01
 6.9604E+00  1.9828E-01  2.2368E+00   8.2638E-01
 6.9698E+00  1.9843E-01  2.2376E+00   8.2687E-01
 6.9791E+00  1.9857E-01  2.2384E+00   8.2737E-01
 6.9885E+00  1.9872E-01  2.2392E+00   8.2787E-01
 6.9980E+00  1.9887E-01  2.2400E+00   8.2837E-01
 7.0074E+00  1.9902E-01  2.2408E+00   8.2888E-01
 7.0169E+00  1.9916E-01  2.2416E+00   8.2939E-01
 7.0264E+00  1.9931E-01  2.2425E+00   8.2990E-01
 7.0359E+00  1.9946E-01  2.2433E+00   8.3041E-01
 7.0455E+00  1.9961E-01  2.2441E+00   8.3093E-01
 7.0551E+00  1.9976E-01  2.2449E+00   8.3145E-01
 7.0647E+00  1.9991E-01  2.2458E+00   8.3197E-01
 7.0743E+00  2.0006E-01  2.2466E+00   8.3250E-01
 7.0840E+00  2.0021E-01  2.2474E+00   8.3303E-01
 7.0937E+00  2.0036E-01  2.2483E+00   8.3357E-01
 7.1034E+00  2.0051E-01  2.2491E+00   8.3410E-01
 7.1131E+00  2.0067E-01  2.2499E+00   8.3464E-01
 7.1229E+00  2.0082E-01  2.2508E+00   8.3518E-01
 7.1327E+00  2.0097E-01  2.2516E+00   8.3573E-01
 7.1425E+00  2.0113E-01  2.2524E+00   8.3628E-01
 7.1524E+00  2.0128E-01  2.2533E+00   8.3683E-01
 7.1623E+00  2.0144E-01  2.2541E+00   8.3739E-01
 7.1722E+00  2.0159E-01  2.2550E+00   8.3795E-01
 7.1821E+00  2.0175E-01  2.2558E+00   8.3851E-01
 7.1921E+00  2.0191E-01  2.2567E+00   8.3908E-01
 7.2021E+00  2.0207E-01  2.2575E+00   8.3966E-01
 7.2121E+00  2.0223E-01  2.2584E+00   8.4023E-01
 7.2222E+00  2.0239E-01  2.2592E+00   8.4081E-01
 7.2322E+00  2.0254E-01  2.2601E+00   8.4139E-01
 7.2423E+00  2.0270E-01  2.2610E+00   8.4198E-01
 7.2524E+00  2.0287E-01  2.2618E+00   8.4257E-01
 7.2626E+00  2.0303E-01  2.2627E+00   8.4317E-01
 7.2728E+00  2.0319E-01  2.2636E+00   8.4377E-01
 7.2830E+00  2.0335E-01  2.2644E+00   8.4437E-01
 7.2932E+00  2.0352E-01  2.2653E+00   8.4498E-01
 7.3035E+00  2.0368E-01  2.2662E+00   8.4559E-01
 7.3138E+00  2.0385E-01  2.2670E+00   8.4621E-01
 7.3241E+00  2.0401E-01  2.2679E+00   8.4683E-01
 7.3345E+00  2.0418E-01  2.2688E+00   8.4746E-01
 7.3449E+00  2.0435E-01  2.2697E+00   8.4809E-01
 7.3553E+00  2.0452E-01  2.2706E+00   8.4873E-01
 7.3657E+00  2.0469E-01  2.2715E+00   8.4937E-01
 7.3762E+00  2.0486E-01  2.2723E+00   8.5001E-01
 7.3867E+00  2.0503E-01  2.2732E+00   8.5067E-01
 7.3973E+00  2.0520E-01  2.2741E+00   8.5132E-01
 7.4078E+00  2.0537E-01  2.2750E+00   8.5199E-01
 7.4184E+00  2.0555E-01  2.2759E+00   8.5265E-01
 7.4291E+00  2.0572E-01  2.2768E+00   8.5333E-01
 7.4397E+00  2.0590E-01  2.2777E+00   8.5401E-01
 7.4504E+00  2.0607E-01  2.2786E+00   8.5469E-01
 7.4611E+00  2.0625E-01  2.2795E+00   8.5538E-01
 7.4719E+00  2.0643E-01  2.2805E+00   8.5608E-01
 7.4827E+00  2.0661E-01  2.2814E+00   8.5679E-01
 7.4935E+00  2.0679E-01  2.2823E+00   8.5750E-01
 7.5043E+00  2.0697E-01  2.2832E+00   8.5822E-01
 7.5152E+00  2.0715E-01  2.2841E+00   8.5894E-01
 7.5261E+00  2.0733E-01  2.2850E+00   8.5968E-01
 7.5370E+00  2.0752E-01  2.2859E+00   8.6042E-01
 7.5480E+00  2.0770E-01  2.2869E+00   8.6117E-01
 7.5590E+00  2.0789E-01  2.2878E+00   8.6193E-01
 7.5701E+00  2.0808E-01  2.2887E+00   8.6270E-01
 7.5811E+00  2.0826E-01  2.2896E+00   8.6347E-01
 7.5922E+00  2.0845E-01  2.2906E+00   8.6426E-01
 7.6033E+00  2.0864E-01  2.2915E+00   8.6506E-01
 7.6145E+00  2.0884E-01  2.2924E+00   8.6587E-01
 7.6257E+00  2.0903E-01  2.2934E+00   8.6669E-01
 7.6370E+00  2.0923E-01  2.2943E+00   8.6752E-01
 7.6482E+00  2.0942E-01  2.2952E+00   8.6836E-01
 7.6595E+00  2.0962E-01  2.2962E+00   8.6922E-01
 7.6708E+00  2.0982E-01  2.2971E+00   8.7010E-01
 7.6822E+00  2.1003E-01  2.2980E+00   8.7099E-01
 7.6936E+00  2.1023E-01  2.2990E+00   8.7190E-01
 7.7050E+00  2.1044E-01  2.2999E+00   8.7283E-01
 7.7165E+00  2.1065E-01  2.3008E+00   8.7378E-01
 7.7280E+00  2.1086E-01  2.3018E+00   8.7475E-01
 7.7395E+00  2.1107E-01  2.3027E+00   8.7574E-01
 7.7511E+00  2.1129E-01  2.3036E+00   8.7676E-01
 7.7627E+00  2.1151E-01  2.3046E+00   8.7781E-01
 7.7744E+00  2.1174E-01  2.3055E+00   8.7889E-01
 7.7860E+00  2.1197E-01  2.3064E+00   8.8001E-01
 7.7977E+00  2.1220E-01  2.3074E+00   8.8116E-01
 7.8095E+00  2.1244E-01  2.3083E+00   8.8235E-01
 7.8212E+00  2.1268E-01  2.3093E+00   8.8359E-01
 7.8331E+00  2.1293E-01  2.3102E+00   8.8488E-01
 7.8449E+00  2.1319E-01  2.3111E+00   8.8622E-01
 7.8568E+00  2.1345E-01  2.3121E+00   8.8763E-01
 7.8688E+00  2.1373E-01  2.3131E+00   8.8911E-01
 7.8807E+00  2.1401E-01  2.3140E+00   8.9065E-01
 7.8927E+00  2.1431E-01  2.3151E+00   8.9229E-01
 7.9047E+00  2.1462E-01  2.3161E+00   8.9403E-01
 7.9168E+00  2.1495E-01  2.3172E+00   8.9587E-01
 7.9289E+00  2.1530E-01  2.3183E+00   8.9783E-01
 7.9410E+00  2.1567E-01  2.3195E+00   8.9993E-01
 7.9532E+00  2.1607E-01  2.3207E+00   9.0215E-01
 7.9654E+00  2.1650E-01  2.3221E+00   9.0455E-01
 7.9777E+00  2.1696E-01  2.3237E+00   9.0711E-01
 7.9900E+00  2.1746E-01  2.3254E+00   9.0985E-01
 8.0023E+00  2.1801E-01  2.3273E+00   9.1278E-01
 8.0147E+00  2.1861E-01  2.3296E+00   9.1587E-01
 8.0271E+00  2.1927E-01  2.3322E+00   9.1911E-01
 8.0395E+00  2.1997E-01  2.3353E+00   9.2244E-01
 8.0520E+00  2.2074E-01  2.3390E+00   9.2581E-01
 8.0645E+00  2.2156E-01  2.3432E+00   9.2910E-01
 8.0771E+00  2.2242E-01  2.3481E+00   9.3214E-01
 8.0897E+00  2.2329E-01  2.3537E+00   9.3475E-01
 8.1023E+00  2.2414E-01  2.3599E+00   9.3669E-01
 8.1150E+00  2.2493E-01  2.3665E+00   9.3777E-01
 8.1277E+00  2.2562E-01  2.3734E+00   9.3784E-01
 8.1405E+00  2.2618E-01  2.3801E+00   9.3683E-01
 8.1533E+00  2.2658E-01  2.3865E+00   9.3481E-01
 8.1661E+00  2.2682E-01  2.3921E+00   9.3197E-01
 8.1790E+00  2.2690E-01  2.3970E+00   9.2854E-01
 8.1920E+00  2.2687E-01  2.4009E+00   9.2483E-01
 8.2049E+00  2.2675E-01  2.4040E+00   9.2108E-01
 8.2179E+00  2.2658E-01  2.4063E+00   9.1746E-01
 8.2309E+00  2.2637E-01  2.4080E+00   9.1412E-01
 8.2440E+00  2.2616E-01  2.4093E+00   9.1113E-01
 8.2572E+00  2.2596E-01  2.4102E+00   9.0851E-01
 8.2703E+00  2.2578E-01  2.4109E+00   9.0625E-01
 8.2835E+00  2.2562E-01  2.4114E+00   9.0435E-01
 8.2968E+00  2.2548E-01  2.4119E+00   9.0274E-01
 8.3101E+00  2.2538E-01  2.4123E+00   9.0141E-01
 8.3234E+00  2.2530E-01  2.4127E+00   9.0031E-01
 8.3368E+00  2.2525E-01  2.4132E+00   8.9941E-01
 8.3502E+00  2.2522E-01  2.4137E+00   8.9869E-01
 8.3637E+00  2.2521E-01  2.4142E+00   8.9812E-01
 8.3772E+00  2.2522E-01  2.4148E+00   8.9766E-01
 8.3907E+00  2.2525E-01  2.4155E+00   8.9731E-01
 8.4044E+00  2.2529E-01  2.4162E+00   8.9705E-01
 8.4180E+00  2.2535E-01  2.4169E+00   8.9685E-01
 8.4317E+00  2.2542E-01  2.4177E+00   8.9672E-01
 8.4454E+00  2.2550E-01  2.4186E+00   8.9663E-01
 8.4592E+00  2.2559E-01  2.4195E+00   8.9659E-01
 8.4730E+00  2.2569E-01  2.4205E+00   8.9658E-01
 8.4869E+00  2.2580E-01  2.4215E+00   8.9659E-01
 8.5008E+00  2.2591E-01  2.4226E+00   8.9663E-01
 8.5148E+00  2.2603E-01  2.4237E+00   8.9668E-01
 8.5288E+00  2.2615E-01  2.4248E+00   8.9675E-01
 8.5428E+00  2.2628E-01  2.4260E+00   8.9682E-01
 8.5569E+00  2.2642E-01  2.4272E+00   8.9691E-01
 8.5710E+00  2.2655E-01  2.4284E+00   8.9699E-01
 8.5852E+00  2.2669E-01  2.4296E+00   8.9708E-01
 8.5995E+00  2.2683E-01  2.4309E+00   8.9717E-01
 8.6138E+00  2.2698E-01  2.4322E+00   8.9725E-01
 8.6281E+00  2.2712E-01  2.4335E+00   8.9733E-01
 8.6425E+00  2.2727E-01  2.4349E+00   8.9741E-01
 8.6569E+00  2.2742E-01  2.4362E+00   8.9748E-01
 8.6714E+00  2.2757E-01  2.4376E+00   8.9755E-01
 8.6859E+00  2.2772E-01  2.4390E+00   8.9761E-01
 8.7005E+00  2.2787E-01  2.4404E+00   8.9766E-01
 8.7151E+00  2.2802E-01  2.4418E+00   8.9770E-01
 8.7298E+00  2.2817E-01  2.4432E+00   8.9773E-01
 8.7445E+00  2.2832E-01  2.4446E+00   8.9776E-01
 8.7592E+00  2.2848E-01  2.4461E+00   8.9777E-01
 8.7741E+00  2.2863E-01  2.4475E+00   8.9778E-01
 8.7890E+00  2.2878E-01  2.4490E+00   8.9777E-01
 8.8039E+00  2.2893E-01  2.4504E+00   8.9776E-01
 8.8189E+00  2.2908E-01  2.4519E+00   8.9773E-01
 8.8338E+00  2.2922E-01  2.4534E+00   8.9770E-01
 8.8489E+00  2.2937E-01  2.4548E+00   8.9765E-01
 8.8641E+00  2.2952E-01  2.4563E+00   8.9759E-01
 8.8793E+00  2.2967E-01  2.4578E+00   8.9752E-01
 8.8945E+00  2.2981E-01  2.4593E+00   8.9745E-01
 8.9098E+00  2.2995E-01  2.4607E+00   8.9736E-01
 8.9251E+00  2.3010E-01  2.4622E+00   8.9726E-01
 8.9405E+00  2.3024E-01  2.4637E+00   8.9715E-01
 8.9559E+00  2.3038E-01  2.4651E+00   8.9703E-01
 8.9714E+00  2.3052E-01  2.4666E+00   8.9690E-01
 8.9870E+00  2.3065E-01  2.4681E+00   8.9676E-01
 9.0026E+00  2.3079E-01  2.4695E+00   8.9662E-01
 9.0183E+00  2.3092E-01  2.4710E+00   8.9646E-01
 9.0339E+00  2.3106E-01  2.4724E+00   8.9629E-01
 9.0497E+00  2.3119E-01  2.4739E+00   8.9612E-01
 9.0655E+00  2.3132E-01  2.4753E+00   8.9594E-01
 9.0814E+00  2.3145E-01  2.4767E+00   8.9575E-01
 9.0974E+00  2.3157E-01  2.4782E+00   8.9555E-01
 9.1134E+00  2.3170E-01  2.4796E+00   8.9535E-01
 9.1294E+00  2.3183E-01  2.4810E+00   8.9513E-01
 9.1455E+00  2.3195E-01  2.4824E+00   8.9492E-01
 9.1616E+00  2.3207E-01  2.4838E+00   8.9469E-01
 9.1778E+00  2.3219E-01  2.4852E+00   8.9446E-01
 9.1941E+00  2.3231E-01  2.4865E+00   8.9423E-01
 9.2105E+00  2.3243E-01  2.4879E+00   8.9398E-01
 9.2269E+00  2.3254E-01  2.4893E+00   8.9374E-01
 9.2433E+00  2.3266E-01  2.4906E+00   8.9349E-01
 9.2598E+00  2.3277E-01  2.4919E+00   8.9324E-01
 9.2764E+00  2.3288E-01  2.4933E+00   8.9298E-01
 9.2930E+00  2.3299E-01  2.4946E+00   8.9272E-01
 9.3097E+00  2.3310E-01  2.4959E+00   8.9246E-01
 9.3264E+00  2.3321E-01  2.4972E+00   8.9219E-01
 9.3433E+00  2.3331E-01  2.4985E+00   8.9192E-01
 9.3600E+00  2.3342E-01  2.4997E+00   8.9166E-01
 9.3770E+00  2.3352E-01  2.5010E+00   8.9139E-01
 9.3940E+00  2.3363E-01  2.5023E+00   8.9112E-01
 9.4111E+00  2.3373E-01  2.5035E+00   8.9085E-01
 9.4282E+00  2.3383E-01  2.5047E+00   8.9058E-01
 9.4454E+00  2.3393E-01  2.5060E+00   8.9031E-01
 9.4626E+00  2.3403E-01  2.5072E+00   8.9004E-01
 9.4798E+00  2.3413E-01  2.5084E+00   8.8977E-01
 9.4972E+00  2.3422E-01  2.5096E+00   8.8951E-01
 9.5147E+00  2.3432E-01  2.5107E+00   8.8925E-01
 9.5322E+00  2.3442E-01  2.5119E+00   8.8899E-01
 9.5497E+00  2.3451E-01  2.5131E+00   8.8873E-01
 9.5674E+00  2.3460E-01  2.5142E+00   8.8848E-01
 9.5850E+00  2.3470E-01  2.5153E+00   8.8823E-01
 9.6027E+00  2.3479E-01  2.5165E+00   8.8798E-01
 9.6206E+00  2.3488E-01  2.5176E+00   8.8774E-01
 9.6385E+00  2.3497E-01  2.5187E+00   8.8750E-01
 9.6564E+00  2.3506E-01  2.5198E+00   8.8727E-01
 9.6745E+00  2.3516E-01  2.5209E+00   8.8705E-01
 9.6926E+00  2.3525E-01  2.5219E+00   8.8683E-01
 9.7106E+00  2.3533E-01  2.5230E+00   8.8662E-01
 9.7289E+00  2.3542E-01  2.5240E+00   8.8641E-01
 9.7472E+00  2.3551E-01  2.5251E+00   8.8621E-01
 9.7655E+00  2.3560E-01  2.5261E+00   8.8602E-01
 9.7840E+00  2.3569E-01  2.5271E+00   8.8584E-01
 9.8025E+00  2.3578E-01  2.5282E+00   8.8566E-01
 9.8210E+00  2.3587E-01  2.5292E+00   8.8550E-01
 9.8396E+00  2.3596E-01  2.5302E+00   8.8534E-01
 9.8583E+00  2.3605E-01  2.5312E+00   8.8519E-01
 9.8771E+00  2.3614E-01  2.5321E+00   8.8505E-01
 9.8960E+00  2.3623E-01  2.5331E+00   8.8492E-01
 9.9149E+00  2.3631E-01  2.5341E+00   8.8480E-01
 9.9339E+00  2.3640E-01  2.5350E+00   8.8469E-01
 9.9529E+00  2.3649E-01  2.5360E+00   8.8459E-01
 9.9721E+00  2.3658E-01  2.5369E+00   8.8451E-01
 9.9913E+00  2.3668E-01  2.5379E+00   8.8443E-01
 1.0011E+01  2.3677E-01  2.5388E+00   8.8436E-01
 1.0030E+01  2.3686E-01  2.5397E+00   8.8431E-01
 1.0049E+01  2.3695E-01  2.5406E+00   8.8427E-01
 1.0069E+01  2.3704E-01  2.5415E+00   8.8424E-01
 1.0088E+01  2.3714E-01  2.5424E+00   8.8422E-01
 1.0108E+01  2.3723E-01  2.5433E+00   8.8421E-01
 1.0128E+01  2.3733E-01  2.5442E+00   8.8422E-01
 1.0148E+01  2.3742E-01  2.5451E+00   8.8424E-01
 1.0168E+01  2.3752E-01  2.5460E+00   8.8428E-01
 1.0188E+01  2.3762E-01  2.5469E+00   8.8433E-01
 1.0208E+01  2.3771E-01  2.5478E+00   8.8439E-01
 1.0228E+01  2.3781E-01  2.5486E+00   8.8447E-01
 1.0248E+01  2.3791E-01  2.5495E+00   8.8456E-01
 1.0268E+01  2.3802E-01  2.5504E+00   8.8466E-01
 1.0289E+01  2.3812E-01  2.5512E+00   8.8478E-01
 1.0309E+01  2.3822E-01  2.5521E+00   8.8492E-01
 1.0330E+01  2.3833E-01  2.5529E+00   8.8507E-01
 1.0350E+01  2.3844E-01  2.5538E+00   8.8524E-01
 1.0371E+01  2.3854E-01  2.5546E+00   8.8542E-01
 1.0392E+01  2.3865E-01  2.5555E+00   8.8562E-01
 1.0413E+01  2.3877E-01  2.5564E+00   8.8584E-01
 1.0434E+01  2.3888E-01  2.5572E+00   8.8607E-01
 1.0455E+01  2.3899E-01  2.5581E+00   8.8632E-01
 1.0476E+01  2.3911E-01  2.5589E+00   8.8659E-01
 1.0497E+01  2.3923E-01  2.5598E+00   8.8687E-01
 1.0518E+01  2.3935E-01  2.5606E+00   8.8718E-01
 1.0540E+01  2.3947E-01  2.5615E+00   8.8750E-01
 1.0561E+01  2.3959E-01  2.5623E+00   8.8783E-01
 1.0583E+01  2.3972E-01  2.5632E+00   8.8819E-01
 1.0604E+01  2.3985E-01  2.5640E+00   8.8857E-01
 1.0626E+01  2.3998E-01  2.5649E+00   8.8896E-01
 1.0648E+01  2.4011E-01  2.5658E+00   8.8938E-01
 1.0670E+01  2.4025E-01  2.5666E+00   8.8981E-01
 1.0692E+01  2.4038E-01  2.5675E+00   8.9026E-01
 1.0714E+01  2.4052E-01  2.5684E+00   8.9074E-01
 1.0736E+01  2.4067E-01  2.5693E+00   8.9123E-01
 1.0758E+01  2.4081E-01  2.5702E+00   8.9174E-01
 1.0781E+01  2.4096E-01  2.5711E+00   8.9228E-01
 1.0803E+01  2.4111E-01  2.5720E+00   8.9284E-01
 1.0826E+01  2.4126E-01  2.5729E+00   8.9341E-01
 1.0848E+01  2.4142E-01  2.5738E+00   8.9401E-01
 1.0871E+01  2.4158E-01  2.5748E+00   8.9463E-01
 1.0894E+01  2.4174E-01  2.5757E+00   8.9528E-01
 1.0917E+01  2.4191E-01  2.5767E+00   8.9594E-01
 1.0940E+01  2.4208E-01  2.5776E+00   8.9663E-01
 1.0963E+01  2.4225E-01  2.5786E+00   8.9734E-01
 1.0986E+01  2.4243E-01  2.5796E+00   8.9807E-01
 1.1009E+01  2.4261E-01  2.5806E+00   8.9883E-01
 1.1033E+01  2.4280E-01  2.5816E+00   8.9961E-01
 1.1056E+01  2.4299E-01  2.5827E+00   9.0041E-01
 1.1080E+01  2.4318E-01  2.5837E+00   9.0124E-01
 1.1104E+01  2.4338E-01  2.5848E+00   9.0209E-01
 1.1128E+01  2.4358E-01  2.5859E+00   9.0296E-01
 1.1152E+01  2.4378E-01  2.5870E+00   9.0386E-01
 1.1176E+01  2.4399E-01  2.5882E+00   9.0478E-01
 1.1200E+01  2.4421E-01  2.5893E+00   9.0572E-01
 1.1224E+01  2.4443E-01  2.5905E+00   9.0669E-01
 1.1248E+01  2.4465E-01  2.5917E+00   9.0768E-01
 1.1273E+01  2.4489E-01  2.5930E+00   9.0870E-01
 1.1297E+01  2.4512E-01  2.5943E+00   9.0973E-01
 1.1322E+01  2.4536E-01  2.5956E+00   9.1079E-01
 1.1347E+01  2.4561E-01  2.5969E+00   9.1186E-01
 1.1372E+01  2.4586E-01  2.5983E+00   9.1296E-01
 1.1397E+01  2.4612E-01  2.5997E+00   9.1408E-01
 1.1422E+01  2.4638E-01  2.6011E+00   9.1521E-01
 1.1447E+01  2.4665E-01  2.6026E+00   9.1637E-01
 1.1472E+01  2.4692E-01  2.6041E+00   9.1754E-01
 1.1498E+01  2.4720E-01  2.6057E+00   9.1872E-01
 1.1523E+01  2.4749E-01  2.6073E+00   9.1992E-01
 1.1549E+01  2.4778E-01  2.6090E+00   9.2112E-01
 1.1575E+01  2.4808E-01  2.6107E+00   9.2234E-01
 1.1601E+01  2.4838E-01  2.6124E+00   9.2357E-01
 1.1627E+01  2.4869E-01  2.6143E+00   9.2480E-01
 1.1653E+01  2.4901E-01  2.6161E+00   9.2603E-01
 1.1679E+01  2.4933E-01  2.6180E+00   9.2726E-01
 1.1705E+01  2.4965E-01  2.6200E+00   9.2849E-01
 1.1732E+01  2.4998E-01  2.6220E+00   9.2971E-01
 1.1758E+01  2.5032E-01  2.6241E+00   9.3092E-01
 1.1785E+01  2.5066E-01  2.6263E+00   9.3212E-01
 1.1812E+01  2.5100E-01  2.6285E+00   9.3330E-01
 1.1839E+01  2.5135E-01  2.6308E+00   9.3446E-01
 1.1866E+01  2.5170E-01  2.6331E+00   9.3559E-01
 1.1893E+01  2.5205E-01  2.6355E+00   9.3669E-01
 1.1921E+01  2.5240E-01  2.6379E+00   9.3776E-01
 1.1948E+01  2.5276E-01  2.6404E+00   9.3879E-01
 1.1976E+01  2.5312E-01  2.6429E+00   9.3977E-01
 1.2003E+01  2.5347E-01  2.6455E+00   9.4071E-01
 1.2031E+01  2.5383E-01  2.6482E+00   9.4159E-01
 1.2059E+01  2.5418E-01  2.6508E+00   9.4242E-01
 1.2087E+01  2.5454E-01  2.6536E+00   9.4319E-01
 1.2116E+01  2.5489E-01  2.6563E+00   9.4391E-01
 1.2144E+01  2.5523E-01  2.6591E+00   9.4455E-01
 1.2172E+01  2.5558E-01  2.6619E+00   9.4513E-01
 1.2201E+01  2.5591E-01  2.6648E+00   9.4564E-01
 1.2230E+01  2.5625E-01  2.6676E+00   9.4608E-01
 1.2259E+01  2.5657E-01  2.6705E+00   9.4644E-01
 1.2288E+01  2.5689E-01  2.6733E+00   9.4674E-01
 1.2317E+01  2.5720E-01  2.6762E+00   9.4696E-01
 1.2346E+01  2.5750E-01  2.6790E+00   9.4712E-01
 1.2376E+01  2.5780E-01  2.6819E+00   9.4721E-01
 1.2405E+01  2.5809E-01  2.6847E+00   9.4723E-01
 1.2435E+01  2.5837E-01  2.6875E+00   9.4719E-01
